archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,CISH,0.87144,0.041114,0.046405,0,0
1,LRIG2,0.91987,0.040989,0.015917,0,0
1,TMEM14A,0.81668,0.040941,0.010412,0,0
1,HEYL,0.71658,0.040794,-0.062411,0,0
1,ITGAX,0.35604,0.040785,0.08527,0,0
1,MAEA,0.84397,0.040762,0.1032,0,0
1,CLPTM1,0.73628,0.0406,0.074284,0,0
1,ADGRF1,0.26283,0.04059,0.049466,0,0
1,AKR1B15,0.039799,0.040503,0.20347,0,0
1,RPL36AL,0.51459,0.040456,-0.14001,0,0
1,SH3GL1,0.85768,0.040449,0.026909,0,0
1,TMEM143,0.59664,0.040417,-0.14898,0,0
1,FDX1,0.88523,0.040302,0.063208,0,0
1,SLU7,0.8303,0.040223,0.065247,0,0
1,MRPS28,0.87144,0.040127,0.051184,0,0
1,TIMM23B,0.87144,0.040121,0.0066811,0,0
1,WDR48,0.97557,0.040023,-0.015692,0,0
1,SLFN12,0.73298,0.039904,1.0059,0,0
1,SMAD5,0.665,0.039895,0.040687,0,0
1,TNFRSF9,0.32505,0.039881,0.31072,0,0
1,NKX3-2,0.83712,0.039583,0.028332,0,0
1,ZNF44,0.69707,0.039561,0.06305,0,0
1,WAS,0.47588,0.039376,0.050769,0,0
1,KLHDC7B,0.39857,0.039362,0.14568,0,0
1,EIF6,0.85768,0.039207,0.22276,0,0
1,RNASE1,0.079381,0.039114,-0.08943,0,0
1,CAPNS2,0.074223,0.039036,0.042602,0,0
1,PRDM7,0.97208,0.039012,0.02916,0,0
1,TMEM147,0.31653,0.038977,0.20633,0,0
1,LIMS3,0.044623,0.038947,0.072355,0,0
1,STPG4,0.087218,0.038901,0.11341,0,0
1,PAN3,0.58757,0.038663,-0.19361,0,0
1,VCX3A,0.97557,0.038478,-0.40304,0,0
1,ZNF687,0.58456,0.038392,-0.19543,0,0
1,ABCC10,0.60883,0.03834,0.10998,0,0
1,PCM1,0.55487,0.038243,-0.1934,0,0
1,LMAN2L,0.37932,0.038148,0.24662,0,0
1,IL34,0.30815,0.037908,-0.0010559,0,0
1,RASGRP4,0.16157,0.037714,0.055543,0,0
1,GZMB,0.67128,0.037628,-0.0057589,0,0
1,TTPA,0.29788,0.037612,0.14666,0,0
1,INTS14,0.44924,0.037441,0.10992,0,0
1,ANKRD30B,0.47304,0.037419,-0.021349,0,0
1,ESPL1,0.90599,0.037327,0.046923,0,0
1,CATSPERG,0.92682,0.03728,-0.016432,0,0
1,PSMB2,0.93377,0.037273,-0.020442,0,0
1,MATN1,0.86455,0.036985,-0.03529,0,0
1,U2SURP,0.52594,0.036928,0.086234,0,0
1,RXRB,0.43367,0.03692,-0.2073,0,0
1,UBA52,0.82348,0.036784,0.002262,0,0
1,ADGRL4,0.046029,0.036717,0.062683,0,0
1,RABL2B,0.73628,0.036578,-0.079921,0,0
1,RPL35,0.39371,0.036528,0.12864,0,0
1,GOLGA8J,0.26846,0.036517,0.059822,0,0
1,PALLD,0.97557,0.036513,-0.14478,0,0
1,RAD9B,0.61497,0.036307,0.015401,0,0
1,SERPINA5,0.06059,0.036233,0.019296,0,0
1,UBXN1,0.83713,0.036213,0.021575,0,0
1,PRSS56,0.46758,0.036172,-0.017359,0,0
1,APRT,0.69061,0.036103,-0.23418,0,0
1,ATG3,0.56666,0.036045,0.1142,0,0
1,PRRX1,0.16031,0.036042,0.87569,0,0
1,HDAC4,0.59059,0.036024,-0.23164,0,0
1,SPEF1,0.66501,0.035924,0.025947,0,0
1,GTF2A2,0.90599,0.035841,0.026239,0,0
1,MEA1,0.81668,0.035795,-0.0039855,0,0
1,POU5F1,0.59664,0.035782,0.083055,0,0
1,RFPL4B,0.34684,0.035764,0.00093895,0,0
1,DIS3L2,0.71006,0.035742,0.038772,0,0
1,TALDO1,0.67776,0.035741,0.04069,0,0
1,UBE2D2,0.91293,0.035639,0.0019782,0,0
1,CARD6,0.43367,0.035509,0.2643,0,0
1,ISOC1,0.96163,0.035504,-0.040045,0,0
1,MIF4GD,0.5726,0.035494,0.17497,0,0
1,EEF1A2,0.94073,0.035493,0.14189,0,0
1,SMPX,0.14373,0.035466,0.071552,0,0
1,PLEKHA2,0.55487,0.03536,0.1898,0,0
1,SLCO1B3,0.21415,0.035333,0.58306,0,0
1,MAJIN,0.30178,0.035308,0.16057,0,0
1,RPE,0.89215,0.035303,-0.020767,0,0
1,CYP2F1,0.68728,0.035197,0.0073624,0,0
1,MOB3A,0.44402,0.035169,0.13175,0,0
1,NPB,0.4978,0.035105,0.33038,0,0
1,ARHGEF4,0.76948,0.035091,-0.31653,0,0
1,CD46,0.94769,0.03508,-0.07709,0,0
1,COPRS,0.56666,0.03498,0.10459,0,0
1,L3MBTL3,0.78289,0.034955,-0.086872,0,0
1,KHNYN,0.70355,0.034908,0.1888,0,0
1,SELPLG,0.80312,0.0349,0.038643,0,0
1,CYP4F11,0.50335,0.034858,0.30801,0,0
1,MATR3,0.80989,0.034825,-0.051857,0,0
1,SYT8,0.72638,0.03477,0.020781,0,0
1,FAM53C,0.63354,0.034726,0.075283,0,0
1,FOXN1,0.42578,0.034674,0.18748,0,0
1,MED1,0.74288,0.034664,-0.11136,0,0
1,ZNF248,0.81668,0.03465,-0.29198,0,0
1,SSX2,0.65231,0.034588,-0.012338,0,0
1,AMDHD2,0.99651,0.034512,0.034701,0,0
1,HAS2,0.038143,0.034338,0.21341,0,0
1,CMKLR1,0.10179,0.034308,0.11188,0,0
1,PRCC,0.63978,0.03416,-0.13849,0,0
1,SKAP2,0.85768,0.034051,0.26681,0,0
1,SPRTN,0.5726,0.033992,0.064716,0,0
1,COX7A2L,0.84054,0.033963,0.051048,0,0
1,CHRNA5,0.87144,0.033821,-0.13698,0,0
1,IQCE,0.54321,0.033783,0.18804,0,0
1,TULP2,0.61483,0.033775,0.02325,0,0
1,ZNF329,0.9686,0.033767,-0.029483,0,0
1,EEF2K,0.64605,0.033729,0.065886,0,0
1,NEURL3,0.20777,0.033726,0.030422,0,0
1,POLR2J2,1,0.033705,0.052979,0,0
1,NDUFV2,0.84397,0.033634,0.001233,0,0
1,ZBTB8OS,0.97557,0.03357,-0.030516,0,0
1,ZNF665,0.42855,0.033533,-0.23524,0,0
1,CWF19L2,0.84397,0.033496,0.036419,0,0
1,CLECL1,0.22212,0.033438,0.083158,0,0
1,SMAD1,0.67137,0.033311,0.059398,0,0
1,OGDH,0.72969,0.033281,-0.097564,0,0
1,ATP12A,0.48402,0.033252,-0.039322,0,0
1,ZMYM5,0.92682,0.033251,0.045958,0,0
1,FGA,0.11635,0.033198,0.13639,0,0
1,MIF,0.73628,0.033195,-0.1119,0,0
1,CWC22,0.58757,0.033124,0.098701,0,0
1,XRN2,0.35153,0.033046,-0.1894,0,0
1,OLAH,0.28577,0.033028,-0.031251,0,0
1,MAPK12,0.74288,0.032912,0.11028,0,0
1,LKAAEAR1,0.81668,0.032894,0.055474,0,0
1,VSIG1,0.33154,0.032793,-0.022743,0,0
1,URGCP,0.89215,0.032734,0.018063,0,0
1,IGFBP1,0.43363,0.032696,0.01944,0,0
1,THEM5,0.4492,0.032638,0.021397,0,0
1,BRD8,0.61497,0.032586,0.14743,0,0
1,AIF1,0.64919,0.032407,0.026561,0,0
1,RNF222,0.28583,0.032309,0.021547,0,0
1,PTPRCAP,0.82348,0.032153,-0.03642,0,0
1,KCNJ15,0.24999,0.032115,0.053688,0,0
1,AP2A1,0.74288,0.032072,0.064354,0,0
1,CARD14,0.87833,0.032049,-0.0070147,0,0
1,TMX1,0.4978,0.032038,-0.1529,0,0
1,KRT6B,0.035005,0.032022,0.24691,0,0
1,SPATA1,0.31653,0.031976,0.061058,0,0
1,KRT32,0.067949,0.031898,0.22904,0,0
1,ST20,0.34256,0.031763,-0.17357,0,0
1,GBP4,0.77617,0.031716,0.091309,0,0
1,EPS15,0.62732,0.031641,0.11845,0,0
1,PDZK1,0.83371,0.031609,-0.0077144,0,0
1,RFPL4AL1,0.48109,0.031586,-0.01196,0,0
1,CCDC47,0.56666,0.031487,0.03072,0,0
1,ZBTB7B,0.99651,0.03148,-0.0027465,0,0
1,NKG7,0.16292,0.031445,0.056633,0,0
1,SPATA24,0.67776,0.031405,0.086175,0,0
1,SEM1,0.76948,0.031377,-0.045247,0,0
1,BRCA1,0.81668,0.03119,0.0073561,0,0
1,COPG2,0.62113,0.03118,-0.43246,0,0
1,TPSG1,0.89557,0.031139,-0.074248,0,0
1,SPA17,0.44924,0.031127,-0.25041,0,0
1,CLEC4A,0.91987,0.030763,-0.076257,0,0
1,RRP36,0.42855,0.030644,0.15884,0,0
1,PPP6R3,0.69707,0.030604,0.24538,0,0
1,KLHL10,0.10277,0.030599,0.079437,0,0
1,SF3B1,0.54321,0.030529,0.098692,0,0
1,FGF7,0.22233,0.030521,0.96761,0,0
1,PPP1R16A,0.67137,0.03029,-0.073433,0,0
1,GPR15,0.20725,0.030196,0.054342,0,0
1,SPI1,0.74619,0.030174,-0.036137,0,0
1,SLC35B4,0.64605,0.03013,0.14569,0,0
1,ACTC1,0.97209,0.030054,0.83445,0,0
1,ARFGEF1,0.67137,0.030039,0.091849,0,0
1,NAT2,0.30371,0.029949,0.031021,0,0
1,ANKRD50,0.32077,0.029815,0.22401,0,0
1,SCGB2A2,0.69033,0.029549,0.29331,0,0
1,COL14A1,0.49503,0.029532,1.0367,0,0
1,PIKFYVE,0.80989,0.029453,0.035646,0,0
1,PIK3CG,0.11837,0.029422,0.33606,0,0
1,MYH9,0.23245,0.029327,0.58038,0,0
1,SIKE1,0.53167,0.029305,0.13562,0,0
1,PLD4,0.38883,0.029174,0.072637,0,0
1,HRC,0.68096,0.029166,0.11395,0,0
1,RAET1E,0.42093,0.029059,0.60578,0,0
1,ABCG2,0.26658,0.029047,0.0739,0,0
1,CALR3,0.49227,0.029038,0.050014,0,0
1,OTOP2,0.50054,0.02901,-0.0068548,0,0
1,KPNB1,0.65234,0.02899,0.018987,0,0
1,GJB3,0.20778,0.028968,0.57886,0,0
1,TECPR2,0.47049,0.028885,0.11479,0,0
1,USP17L1,0.76266,0.028858,-0.0013185,0,0
1,CD52,0.46512,0.028752,0.23532,0,0
1,KRT75,0.053736,0.028569,0.55279,0,0
1,TEX35,0.26275,0.028569,-0.017204,0,0
1,SPAAR,0.095586,0.028532,0.27182,0,0
1,PTGIR,0.61496,0.028527,0.18073,0,0
1,PITPNB,0.79636,0.028522,0.060338,0,0
1,B3GNT6,0.65226,0.028446,-0.013723,0,0
1,SLC23A1,0.71331,0.028416,0.010312,0,0
1,MCM5,0.27227,0.028401,0.20073,0,0
1,GJB6,0.036897,0.028375,0.27998,0,0
1,SS18L2,0.79636,0.02834,-0.0017771,0,0
1,PPAN,0.67137,0.028182,-0.091941,0,0
1,RAB37,0.88178,0.028001,-0.26988,0,0
1,DGCR6L,0.50896,0.027918,0.18406,0,0
1,FAM78A,0.95466,0.027913,0.029332,0,0
1,FLT1,0.88178,0.027848,0.093355,0,0
1,FNDC7,0.92681,0.027818,-0.022898,0,0
1,ITGAM,0.41339,0.027662,0.22544,0,0
1,ATP4A,0.83371,0.02748,-0.22199,0,0
1,CLPTM1L,0.94769,0.027475,0.16871,0,0
1,MIER3,0.74288,0.027451,-0.011233,0,0
1,RPF1,0.49227,0.027374,0.069598,0,0
1,PJVK,0.88869,0.027365,-0.055247,0,0
1,GIPC3,0.41591,0.027315,-0.27643,0,0
1,CSTF1,0.93377,0.02728,-0.06325,0,0
1,LGALS12,0.037623,0.027276,0.044634,0,0
1,FRS2,0.72313,0.027266,0.047359,0,0
1,FCER2,0.49205,0.027227,-0.067278,0,0
1,NR1H4,0.21561,0.027193,0.0064386,0,0
1,DDX39B,0.89215,0.027102,-0.045743,0,0
1,KRT2,0.24094,0.027065,-0.043656,0,0
1,MYOZ2,0.034149,0.02701,0.056415,0,0
1,FAM219B,0.36526,0.026907,-0.12094,0,0
1,FADS6,0.72968,0.026747,-0.14645,0,0
1,NPEPL1,0.56075,0.026714,0.19498,0,0
1,CTNNBL1,0.89907,0.026676,0.044237,0,0
1,SOST,0.032399,0.026652,0.15227,0,0
1,BAIAP2,0.89215,0.026632,-0.035209,0,0
1,CCDC77,0.48678,0.026558,0.22202,0,0
1,MOSMO,0.74288,0.026556,-0.069007,0,0
1,KDR,0.58154,0.026527,-0.03175,0,0
1,TOM1,0.65234,0.026463,0.032513,0,0
1,MYL1,0.083607,0.026433,0.049666,0,0
1,LCNL1,0.36285,0.026422,0.11196,0,0
1,RXFP1,0.64592,0.026347,-0.0064089,0,0
1,TRMT44,0.84054,0.026341,0.04363,0,0
1,PTTG1,0.56666,0.026258,-0.12132,0,0
1,TMEM170A,0.80989,0.026175,-0.08814,0,0
1,PAFAH1B3,0.42347,0.026152,-0.37824,0,0
1,SGSM3,0.44402,0.026146,-0.18275,0,0
1,OR10AD1,0.8031,0.026121,0.015998,0,0
1,CENPBD1,0.65866,0.0261,-0.11288,0,0
1,TSC22D2,0.75615,0.025912,-0.04971,0,0
1,FBXW10,0.42091,0.025901,0.054456,0,0
1,SLC7A5,0.85768,0.025882,0.12856,0,0
1,APOC2,0.39835,0.025742,0.033556,0,0
1,RAPSN,0.19391,0.025695,0.085508,0,0
1,HSD11B1,0.1734,0.025661,0.23034,0,0
1,QDPR,0.89215,0.025659,0.055834,0,0
1,GAPVD1,0.39371,0.025533,0.1521,0,0
1,POLR1C,0.77618,0.025459,0.035308,0,0
1,THAP1,0.22905,0.025312,0.26179,0,0
1,TRIM45,0.32938,0.025154,0.24637,0,0
1,NEMF,0.78289,0.024907,-0.060575,0,0
1,BATF,0.48656,0.02484,0.0054319,0,0
1,NFYC,0.86455,0.024786,-0.10925,0,0
1,C3AR1,0.16425,0.024646,0.18203,0,0
1,UTS2B,0.48131,0.024591,0.42198,0,0
1,BARD1,0.68418,0.024555,-0.0028677,0,0
1,CXCL11,0.11942,0.02448,0.078953,0,0
1,ARCN1,0.76281,0.024478,0.06099,0,0
1,KPNA5,0.86799,0.024452,-0.17068,0,0
1,GNB2,0.9686,0.024446,-0.070249,0,0
1,PRKAG1,0.30402,0.024445,0.18121,0,0
1,ARHGAP15,0.62113,0.024419,-0.13299,0,0
1,FLG2,0.33986,0.024375,0.027303,0,0
1,PLIN1,0.224,0.024358,0.058528,0,0
1,CDC5L,0.98255,0.024327,-0.033953,0,0
1,F13B,0.49759,0.024275,0.016706,0,0
1,CALR,0.42347,0.024159,0.17212,0,0
1,HAS1,0.25894,0.024117,-0.007387,0,0
1,PYGO1,0.17653,0.02409,0.42599,0,0
1,KCNS1,0.87488,0.024068,-0.028911,0,0
1,CENPI,0.72969,0.024007,0.25358,0,0
1,GPR45,0.45447,0.023838,0.014929,0,0
1,KISS1,0.46243,0.02383,0.83853,0,0
1,PSMA8,0.026433,0.023741,0.19809,0,0
1,ATP1A2,0.17648,0.023649,0.071243,0,0
1,SLC26A3,0.4867,0.023645,0.0031827,0,0
1,HNRNPAB,0.76281,0.023583,0.064177,0,0
1,NLGN3,0.96511,0.023548,-0.00043677,0,0
1,UBD,0.93376,0.023391,-0.2897,0,0
1,CSNK2A3,1,0.023254,-0.019999,0,0
1,NCF4,0.52879,0.023229,0.0092658,0,0
1,CAPN6,0.29983,0.023196,0.0058529,0,0
1,ACOT12,0.52879,0.023175,0.12079,0,0
1,EGR3,0.37459,0.023068,0.33916,0,0
1,TMEM119,0.10551,0.023019,0.0010907,0,0
1,A2ML1,0.079327,0.023,-0.0015977,0,0
1,GSTM5,0.15358,0.022941,0.045892,0,0
1,SLFN12L,0.12038,0.022923,0.041509,0,0
1,PLVAP,0.26823,0.022902,0.083903,0,0
1,UBE2A,0.78289,0.022851,0.055273,0,0
1,CLOCK,0.7068,0.022825,0.036532,0,0
1,KCNK15,0.95466,0.022775,0.24014,0,0
1,KCNE5,0.3699,0.022671,0.051535,0,0
1,IQCH,0.67776,0.02267,-0.075455,0,0
1,MLX,0.39371,0.022581,-0.20228,0,0
1,CPZ,0.4109,0.022507,0.12224,0,0
1,TMIGD2,0.665,0.022417,-0.053024,0,0
1,SYCP3,0.82348,0.022367,0.024848,0,0
1,TNFAIP8,0.7495,0.022351,0.042916,0,0
1,TIMM9,0.63354,0.022302,-0.070009,0,0
1,CCDC144A,0.81668,0.022193,0.28687,0,0
1,CSH2,0.67131,0.022185,-0.051549,0,0
1,MRPL30,0.67137,0.022172,0.095568,0,0
1,HBG2,0.86799,0.022153,-0.0523,0,0
1,DPH5,0.77618,0.022109,0.03554,0,0
1,CTXND1,0.24637,0.022034,-0.0050185,0,0
1,TTYH1,0.33373,0.022,0.19948,0,0
1,BCAS2,0.88523,0.021904,0.039252,0,0
1,SYNGR3,0.82348,0.021794,-0.057886,0,0
1,TNFSF10,0.38408,0.021782,0.11843,0,0
1,SH2D2A,0.57857,0.021753,-0.1197,0,0
1,VIRMA,0.69707,0.021751,0.084327,0,0
1,BEAN1,0.7264,0.021694,0.095857,0,0
1,LY86,0.78279,0.021685,-0.005291,0,0
1,POLM,0.34702,0.02167,-0.21686,0,0
1,CPSF4L,0.20599,0.021568,0.11772,0,0
1,UQCRC2,0.89215,0.021448,-0.035274,0,0
1,F11,0.33995,0.021335,0.015298,0,0
1,OR5K2,0.42832,0.021281,0.016785,0,0
1,PFKFB1,0.8956,0.021222,0.0048075,0,0
1,PLPP7,0.87833,0.021192,0.11605,0,0
1,HAVCR1,0.36988,0.021182,0.057717,0,0
1,DAZAP2,0.80989,0.021182,0.05616,0,0
1,PDS5A,0.52594,0.021171,0.099872,0,0
1,CNPY1,0.95465,0.021158,-0.33682,0,0
1,ZNF311,0.61804,0.021107,-0.068347,0,0
1,XPA,0.63978,0.021107,0.1224,0,0
1,LRR1,0.56075,0.021071,-0.21171,0,0
1,HYPK,0.73628,0.021052,0.050188,0,0
1,HEPH,0.13466,0.021005,0.38031,0,0
1,ATXN3L,0.19947,0.020898,0.34503,0,0
1,MYCT1,0.24453,0.020871,0.0036191,0,0
1,SLC12A3,0.5547,0.020857,0.010286,0,0
1,SELE,0.071427,0.020852,0.13997,0,0
1,SLC25A2,0.78622,0.020844,0.0052164,0,0
1,LPAR4,0.2218,0.02068,0.04198,0,0
1,KLK13,0.43101,0.020631,-0.090341,0,0
1,VIP,0.59343,0.020594,-0.2472,0,0
1,MRTO4,0.41341,0.020581,0.14326,0,0
1,CHRM1,0.32284,0.020581,0.058735,0,0
1,PTAFR,0.41091,0.02058,0.25595,0,0
1,KRT33B,0.085323,0.020485,-0.033904,0,0
1,INSYN2,0.46778,0.020472,0.44573,0,0
1,ADAMTS15,0.54902,0.020441,0.24604,0,0
1,SKA1,0.94073,0.020422,0.001057,0,0
1,PRMT7,0.67137,0.020352,0.11857,0,0
1,MAFF,0.75615,0.020282,0.14514,0,0
1,ASPG,0.38384,0.020179,0.07353,0,0
1,IL2RB,0.44662,0.020115,-0.013772,0,0
1,CH25H,0.32502,0.020111,0.21333,0,0
1,LY9,0.60249,0.020096,-0.011525,0,0
1,CYP17A1,0.22059,0.020094,0.068978,0,0
1,DNASE1L3,0.39568,0.020089,0.0097317,0,0
1,MRPS31,0.89907,0.020059,-0.027632,0,0
1,TDRD9,0.34474,0.020047,0.89813,0,0
1,CDK13,0.53742,0.02,0.070284,0,0
1,ORM1,0.2554,0.01998,0.031653,0,0
1,FCGR2B,0.49501,0.019956,-0.0061046,0,0
1,FMO1,0.072782,0.019916,0.079765,0,0
1,MED13,0.39371,0.019909,-0.15075,0,0
1,CGA,0.83029,0.019904,-0.31079,0,0
1,SON,0.66501,0.019859,0.06899,0,0
1,GLTPD2,0.98255,0.019827,0.0048795,0,0
1,DPP4,0.79636,0.019816,-0.20322,0,0
1,IQCF1,0.30976,0.019808,0.040367,0,0
1,TEX36,0.10416,0.019717,0.0085283,0,0
1,ZSWIM7,0.7495,0.019676,0.048151,0,0
1,RHOXF2B,0.30383,0.019607,-0.020654,0,0
1,TBC1D14,0.44924,0.019442,-0.12029,0,0
1,CDH19,0.43354,0.019407,0.013561,0,0
1,PSEN1,0.89907,0.019375,-0.02606,0,0
1,SPANXB1,0.21534,0.019364,0.80847,0,0
1,SAMD9,0.67137,0.019273,-0.14582,0,0
1,ATRN,0.80989,0.019216,0.081781,0,0
1,SPEM1,0.23056,0.019162,0.037456,0,0
1,ADH4,0.29961,0.019158,0.031838,0,0
1,RPS19,0.68418,0.019039,-0.10222,0,0
1,MEI1,0.69061,0.019005,0.71911,0,0
1,RASAL3,0.52022,0.018898,0.036969,0,0
1,AIFM3,0.69061,0.018851,0.28448,0,0
1,NPIPB5,0.9686,0.018825,0.0221,0,0
1,FAM126A,0.46512,0.018743,0.41268,0,0
1,MIGA1,0.75615,0.018742,0.035977,0,0
1,PPBP,0.21372,0.018715,0.2284,0,0
1,DCP1B,0.94769,0.018671,0.033543,0,0
1,NMRAL1,0.88523,0.018638,0.23335,0,0
1,GPR18,0.50614,0.018531,0.0022443,0,0
1,RPL22L1,0.85768,0.01842,-0.14462,0,0
1,OR2A42,0.38378,0.018377,0.031768,0,0
1,GPSM2,0.62732,0.018365,0.15759,0,0
1,PTX4,0.55189,0.018302,0.0049242,0,0
1,GSPT2,0.42855,0.018258,-0.34033,0,0
1,CDK1,0.88523,0.018251,-0.051884,0,0
1,GCFC2,0.35153,0.018198,0.21612,0,0
1,RPEL1,0.56962,0.018198,0.019424,0,0
1,VSTM4,0.82347,0.018173,0.1767,0,0
1,SLFN14,0.3697,0.018021,0.0075196,0,0
1,CST3,0.9686,0.01798,0.082242,0,0
1,HTR7,0.57856,0.017954,0.27006,0,0
1,EGFL6,0.28193,0.017881,0.12724,0,0
1,COG6,0.98255,0.017848,-0.0023131,0,0
1,ADI1,0.59664,0.017834,-0.24981,0,0
1,CCR2,0.56645,0.017692,0.014137,0,0
1,RABGAP1,0.76281,0.017666,0.13306,0,0
1,NUP107,0.64605,0.017655,0.05484,0,0
1,VPS37A,0.81668,0.017617,0.014149,0,0
1,VNN1,0.23399,0.017513,0.058306,0,0
1,PRR20E,0.54295,0.017502,-0.0073772,0,0
1,KATNAL1,0.46245,0.017493,0.27715,0,0
1,ALDH3B2,0.224,0.017483,-0.19931,0,0
1,AKIP1,0.59059,0.017461,0.16732,0,0
1,ITGA10,0.85768,0.017382,0.074145,0,0
1,KBTBD13,0.24612,0.017331,0.0093365,0,0
1,AGBL5,0.78289,0.017321,0.070382,0,0
1,TLR10,0.59353,0.017307,-0.093873,0,0
1,FANCE,0.99651,0.017306,0.014612,0,0
1,OR1J1,0.83029,0.017266,0.0080813,0,0
1,CD1D,0.19237,0.017246,-0.0052767,0,0
1,MXRA5,0.618,0.016899,-0.18687,0,0
1,LBP,0.19824,0.016893,0.05105,0,0
1,LRRC3C,0.98603,0.016868,-0.016457,0,0
1,ARF6,0.75615,0.01681,-0.070762,0,0
1,KIF4B,0.63041,0.016787,0.017234,0,0
1,ATP6AP1L,0.78289,0.016741,0.030124,0,0
1,LAIR1,0.18214,0.016664,0.035578,0,0
1,CCR4,0.28381,0.016652,0.025341,0,0
1,VCPIP1,0.68418,0.016605,0.047363,0,0
1,FRG2,0.38398,0.016512,0.30519,0,0
1,CLEC1A,0.2028,0.016379,0.29969,0,0
1,ATP5MC2,0.63354,0.016374,0.035944,0,0
1,KDM4D,0.71006,0.016347,0.10511,0,0
1,SLC52A2,0.78962,0.016326,-0.053902,0,0
1,SMCO1,0.70353,0.016301,0.0012954,0,0
1,OSBPL6,0.94769,0.016274,-0.066782,0,0
1,SLC11A1,0.47588,0.016158,0.087968,0,0
1,PPDPFL,0.90248,0.016154,-0.62443,0,0
1,LIN54,0.57857,0.016141,0.073358,0,0
1,NLRC4,0.62422,0.016115,0.023368,0,0
1,SLC52A1,0.80989,0.016098,0.096525,0,0
1,ZNF200,0.98255,0.016041,0.0082444,0,0
1,TINCR,0.62732,0.016007,0.35157,0,0
1,RSPRY1,0.55487,0.015885,-0.078028,0,0
1,BTNL8,0.2718,0.01586,0.022423,0,0
1,VILL,0.30196,0.015841,0.2934,0,0
1,HAX1,0.98953,0.015836,0.0039936,0,0
1,LRRC71,0.24287,0.015807,0.023827,0,0
1,RTP4,0.84054,0.015695,0.10211,0,0
1,RSPO3,0.31857,0.015671,0.78469,0,0
1,CREB3L3,0.43363,0.015653,0.11305,0,0
1,TRIM66,0.24465,0.015648,-0.25797,0,0
1,NIF3L1,0.7495,0.015498,-0.044926,0,0
1,EPYC,0.11399,0.01529,0.25902,0,0
1,HLA-DQA1,0.67765,0.015276,0.0018229,0,0
1,CIDEC,0.90598,0.01524,-0.060983,0,0
1,LUZP2,0.88176,0.015077,-0.030253,0,0
1,SCP2,0.79636,0.01503,0.076904,0,0
1,ZSCAN26,0.71658,0.015026,-0.082455,0,0
1,DCLRE1A,0.97557,0.01497,0.041871,0,0
1,ACSM6,0.40813,0.014947,0.011207,0,0
1,CSN3,0.14458,0.01488,0.15691,0,0
1,G3BP2,0.65234,0.014815,-0.12471,0,0
1,CYP4Z1,0.1081,0.014791,0.028109,0,0
1,GATA1,0.49502,0.014722,-0.0028475,0,0
1,TRPC4,0.44924,0.014699,0.54795,0,0
1,RO60,0.99651,0.014601,0.026349,0,0
1,ANGPTL8,0.33788,0.014574,0.01523,0,0
1,HLA-DQB2,0.40797,0.014571,-0.093794,0,0
1,ACTL7A,0.99302,0.014499,-0.0042328,0,0
1,ADGRE3,0.12854,0.014372,0.12598,0,0
1,TEX11,0.28778,0.014355,0.0034847,0,0
1,TMPRSS11D,0.23583,0.014355,0.0080961,0,0
1,TSGA13,0.62084,0.014355,-0.0051222,0,0
1,TSBP1,0.17591,0.014355,0.016641,0,0
1,MSR1,0.61489,0.01434,-0.28318,0,0
1,THBS2,0.61189,0.014324,0.21736,0,0
1,LMTK3,0.76948,0.014288,-0.069039,0,0
1,FYB1,0.24636,0.014285,-0.06194,0,0
1,NLRP12,0.44879,0.014214,0.0075564,0,0
1,ADM5,0.86455,0.014206,-0.028627,0,0
1,ASPN,0.48109,0.01415,0.11796,0,0
1,ANGPTL7,0.97557,0.014137,-0.18769,0,0
1,CFAP73,0.85082,0.014135,0.048409,0,0
1,PRR23D2,0.15232,0.01412,0.05105,0,0
1,FRG2C,0.1065,0.014109,0.019129,0,0
1,APCDD1L,0.85424,0.014059,0.21491,0,0
1,EFCAB9,0.52822,0.014054,0.0028322,0,0
1,CPB2,0.4813,0.013957,-0.0015428,0,0
1,SRSF2,0.43367,0.013945,-0.15356,0,0
1,SCEL,0.48951,0.013939,-0.080679,0,0
1,KLF17,0.24081,0.013907,0.020641,0,0
1,IL13,0.57552,0.013881,0.0053927,0,0
1,SLC4A1,0.6211,0.013872,-0.030548,0,0
1,LRRC38,0.85077,0.013851,0.091614,0,0
1,KLRF1,0.24619,0.013819,-0.057605,0,0
1,BPIFB4,0.60865,0.013796,0.0034282,0,0
1,TBC1D28,0.31431,0.013781,0.12003,0,0
1,DCAF4L2,0.31855,0.013752,-0.035276,0,0
1,SYF2,0.59059,0.01371,0.16759,0,0
1,THOC3,0.98953,0.013641,-0.013944,0,0
1,NEDD8,1,0.013599,0.014819,0,0
1,GRB2,0.71658,0.013594,0.02431,0,0
1,ARL14,0.51432,0.013565,0.24009,0,0
1,OSGEPL1,0.94073,0.013548,-0.024995,0,0
1,SUMO1,0.67137,0.01354,0.11743,0,0
1,OSBP2,0.76948,0.013423,-0.19731,0,0
1,FMO3,0.30189,0.013408,0.63755,0,0
1,C4BPB,0.58154,0.013384,-0.022517,0,0
1,LIPK,0.15961,0.01336,0.016705,0,0
1,BTBD16,0.32936,0.013302,0.034157,0,0
1,ENPP6,0.097334,0.013263,0.46279,0,0
