archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,RPN2,0.0057817,0.38437,0.48177,1,1
1,KLHL20,0.0028957,0.38422,0.3953,1,1
1,MLF2,0.011612,0.38417,0.31389,1,1
1,BUB1B,0.0059384,0.38412,0.36692,1,1
1,CFB,0.007729,0.38368,0.91717,1,1
1,CSPP1,0.014138,0.38269,0.34911,1,1
1,FKTN,0.0073363,0.38265,0.4386,1,1
1,CENPO,0.013465,0.38263,0.33067,1,1
1,CRTC3,0.017969,0.38148,0.42668,1,1
1,PIGG,0.0024367,0.38023,0.39289,1,1
1,MMADHC,0.00054072,0.37933,0.65023,1,1
1,C1D,0.00047456,0.37899,0.46227,1,1
1,UBE2L3,0.0022992,0.37841,0.51005,1,1
1,TMEM63B,0.015574,0.37831,0.38649,1,1
1,HEXIM2,0.0066042,0.37818,0.62622,1,1
1,UPK3B,0.00050664,0.37812,0.4856,1,1
1,SMARCAL1,0.0081404,0.37799,0.38176,1,1
1,PEX10,0.0040578,0.37783,0.63937,1,1
1,ADAM8,0.018836,0.37755,0.42483,1,1
1,ZGPAT,0.0079323,0.37575,0.3543,1,1
1,NDUFAF7,0.014841,0.37569,0.40461,1,1
1,POSTN,0.010506,0.37438,1.0183,1,1
1,C5AR1,0.0071468,0.37393,0.35927,1,1
1,PTPN23,0.0059384,0.3737,0.34287,1,1
1,SEC16A,0.024846,0.37362,0.31216,1,1
1,RAB40A,0.012508,0.37249,0.65192,1,1
1,LETM1,0.0031536,0.37148,0.41638,1,1
1,FBXL18,0.00038934,0.37021,0.50181,1,1
1,MED7,0.00021909,0.37012,0.53545,1,1
1,DIO2,0.00353,0.36988,0.31009,1,1
1,TACC3,0.0020453,0.36801,0.43436,1,1
1,CHSY3,0.011904,0.3674,0.6219,1,1
1,ANKRD13C,0.020205,0.36623,0.25604,1,1
1,CDC26,0.025414,0.36552,0.36611,1,1
1,TRMT112,0.0094949,0.36496,0.37443,1,1
1,OIP5,0.0039469,0.36391,0.44604,1,1
1,PRKDC,0.025414,0.36383,0.45157,1,1
1,D2HGDH,0.0085714,0.36373,0.56326,1,1
1,ARF4,0.0014738,0.36371,0.67937,1,1
1,TELO2,0.024288,0.36338,0.39636,1,1
1,GDPGP1,0.001228,0.3631,0.52355,1,1
1,NPLOC4,0.011047,0.36268,0.37711,1,1
1,DBF4B,0.0081404,0.36233,0.45871,1,1
1,TBC1D5,0.015953,0.36108,0.43105,1,1
1,IL18,5.7413e-06,0.36008,1.2348,1,1
1,UQCRB,0.011047,0.36008,0.45566,1,1
1,IWS1,0.0017123,0.35974,0.53433,1,1
1,SOD1,0.0026572,0.35951,0.42467,1,1
1,CFL1,0.0047853,0.35747,0.3564,1,1
1,DHDDS,0.0027346,0.3573,0.38879,1,1
1,WDR77,0.010245,0.35708,0.4495,1,1
1,ITCH,0.012508,0.35682,0.43609,1,1
1,AFF4,0.018398,0.3565,0.3981,1,1
1,CCNA2,0.024846,0.35635,0.34705,1,1
1,COPB1,0.024288,0.35601,0.35713,1,1
1,USP34,0.024288,0.3557,0.34611,1,1
1,MFF,0.024288,0.35429,0.26911,1,1
1,TNXB,0.0016129,0.35428,0.36698,1,1
1,TCERG1,0.010773,0.3542,0.34355,1,1
1,ZNF628,0.0071468,0.35415,0.31532,1,1
1,FNIP1,0.012203,0.35367,0.41262,1,1
1,TXNDC12,0.0041716,0.35349,0.37174,1,1
1,TOR1B,0.017969,0.35264,0.39459,1,1
1,JOSD1,0.00049035,0.35181,0.44452,1,1
1,RAB10,0.012203,0.35178,0.33343,1,1
1,CEP164,0.0047853,0.3511,0.52304,1,1
1,NCKAP1,0.014486,0.35068,0.30313,1,1
1,POLQ,0.0062634,0.35062,0.38523,1,1
1,SUFU,0.0079323,0.34982,0.41453,1,1
1,TMEM219,0.019739,0.34974,0.37438,1,1
1,DNAJB14,0.0081404,0.34922,0.48732,1,1
1,ZNF579,0.024288,0.34907,0.48642,1,1
1,ATG12,0.0025817,0.34837,0.48756,1,1
1,GOLGA6L4,0.0028141,0.34796,0.36496,1,1
1,DAGLB,0.011612,0.34672,0.62766,1,1
1,ACIN1,0.017137,0.34622,0.23062,1,1
1,ENTPD5,0.02268,0.34586,0.33633,1,1
1,UBR2,0.017549,0.34506,0.30885,1,1
1,CAPZA2,0.015203,0.34433,0.2781,1,1
1,DDX20,0.0064317,0.34265,0.38253,1,1
1,TRAIP,0.014841,0.34262,0.36612,1,1
1,PICALM,0.0038387,0.3418,0.51751,1,1
1,CSNK1D,0.023741,0.34138,0.28329,1,1
1,RPP14,0.0046564,0.34068,0.42982,1,1
1,UBA3,0.0083534,0.34038,0.34737,1,1
1,DAPK3,0.015203,0.34024,0.3557,1,1
1,NDUFA12,0.0062634,0.33939,0.31885,1,1
1,FXYD1,0.014486,0.33847,0.33332,1,1
1,MCIDAS,0.0060989,0.3374,0.48585,1,1
1,DPM1,0.018836,0.33709,0.49883,1,1
1,CLTA,0.020205,0.33547,0.32998,1,1
1,SSH1,0.0042883,0.3349,0.56495,1,1
1,MMP25,0.011326,0.3342,0.37046,1,1
1,SYT15,0.001662,0.33403,0.29372,1,1
1,GJD3,0.010773,0.33368,0.35681,1,1
1,PTPRCAP,0.010506,0.33365,0.24289,1,1
1,ZFYVE26,0.007729,0.32989,0.3923,1,1
1,NR4A3,0.0056288,0.32934,0.61,1,1
1,PODNL1,0.0034322,0.32888,0.50232,1,1
1,ZNF621,0.0085714,0.32871,0.4186,1,1
1,BLOC1S2,0.0066042,0.32763,0.35886,1,1
1,ZNF839,0.017549,0.3256,0.36067,1,1
1,KCTD21,0.014841,0.32537,0.38966,1,1
1,EMC3,0.017969,0.32536,0.47091,1,1
1,ITGB2,0.0030654,0.32527,0.75459,1,1
1,RNF123,0.018836,0.32525,0.36694,1,1
1,TECPR2,0.016339,0.32503,0.31838,1,1
1,FBXO24,0.0071468,0.3244,0.34869,1,1
1,LRRC39,0.02166,0.32326,0.2019,1,1
1,HSP90B1,0.0083534,0.32316,0.53787,1,1
1,LTB4R2,0.0085714,0.32217,0.55131,1,1
1,CCDC66,0.0060989,0.32079,0.39386,1,1
1,ZNF169,0.010773,0.32078,0.29062,1,1
1,PLA2G4B,0.010245,0.32028,0.29825,1,1
1,SPG21,0.021165,0.31883,0.26069,1,1
1,AQR,0.0049174,0.3186,0.44521,1,1
1,GCC1,0.010773,0.31855,0.22255,1,1
1,TULP3,0.011904,0.31686,0.47108,1,1
1,ADD1,0.0083534,0.31683,0.3665,1,1
1,SLC35A4,0.025414,0.3166,0.35697,1,1
1,ZCRB1,0.011904,0.31646,0.30886,1,1
1,TUBD1,0.02166,0.31578,0.61262,1,1
1,PMM1,0.013139,0.31557,0.49088,1,1
1,CALML6,0.0017123,0.3133,0.64555,1,1
1,CERS2,0.017969,0.31294,0.40168,1,1
1,MAPKAP1,0.0039469,0.31219,0.50353,1,1
1,HTT,0.0079323,0.31107,0.36914,1,1
1,MAEA,0.010506,0.31087,0.44252,1,1
1,ESPL1,0.023741,0.30978,0.29735,1,1
1,UBE2G1,0.02068,0.30862,0.35816,1,1
1,ARPC3,0.018836,0.3086,0.31713,1,1
1,BUB1,0.015574,0.30771,0.40952,1,1
1,DCUN1D4,0.0019282,0.30735,0.52892,1,1
1,TMPPE,0.0006154,0.30727,0.3715,1,1
1,MFSD8,0.009256,0.30676,0.33535,1,1
1,NPFF,0.014486,0.3061,0.36053,1,1
1,CP,0.0019282,0.30574,0.82779,1,1
1,VCP,0.0020453,0.30514,0.42936,1,1
1,ATRIP,0.012508,0.30508,0.37027,1,1
1,LARS2,0.0099891,0.30496,0.35476,1,1
1,PSMD13,0.016734,0.30327,0.39053,1,1
1,SLC16A5,0.014841,0.30296,1.4046,1,1
1,AIDA,0.0099891,0.30209,0.36649,1,1
1,GTF2E2,0.0075304,0.30144,0.54401,1,1
1,TUBG2,0.0087944,0.29719,0.39337,1,1
1,GPKOW,0.025994,0.29699,0.30195,1,1
1,LTA4H,0.025414,0.29641,0.38668,1,1
1,TMEM14C,0.014486,0.29572,0.59774,1,1
1,MYPN,3.8583e-05,0.29287,0.65224,1,1
1,PRPF38B,0.016339,0.29171,0.27241,1,1
1,SAMD9L,0.013798,0.28951,0.53068,1,1
1,OAS2,0.0053338,0.28865,0.66634,1,1
1,PTPRQ,0.0079323,0.28796,0.52791,1,1
1,R3HCC1L,0.012508,0.28604,0.3199,1,1
1,VPS13B,0.018398,0.28595,0.33198,1,1
1,UBE2J1,0.018398,0.28536,0.33768,1,1
1,G3BP1,0.0039469,0.28499,0.42798,1,1
1,DUSP12,0.013465,0.28045,0.30625,1,1
1,AKAP8,0.00026003,0.27952,0.44043,1,1
1,KYNU,0.0010206,0.27927,1.4256,1,1
1,DDX54,0.0064317,0.27914,0.38959,1,1
1,BAG6,0.0069616,0.27792,0.32468,1,1
1,OLR1,8.4155e-08,0.2774,0.56868,1,1
1,ELL,0.0064317,0.27668,0.47586,1,1
1,CASP10,0.0050528,0.27608,0.5683,1,1
1,ZBTB32,0.0075304,0.27481,0.25716,1,1
1,SPTLC1,0.011326,0.27335,0.3696,1,1
1,CCZ1,0.017969,0.27309,0.37496,1,1
1,SPCS1,0.018398,0.27298,0.31446,1,1
1,ZNF335,0.00023468,0.27213,0.35299,1,1
1,STRN,0.0085714,0.27123,0.34624,1,1
1,SHBG,0.019739,0.27097,0.21535,1,1
1,AMIGO3,0.025414,0.2673,0.46163,1,1
1,CSF2RA,1.5201e-05,0.26698,0.72454,1,1
1,KLK8,0.00092958,0.2655,0.57403,1,1
1,SKP1,0.0081404,0.26423,0.37268,1,1
1,SETX,0.02268,0.26082,0.37912,1,1
1,PRKRIP1,0.013798,0.26033,0.29452,1,1
1,UGP2,0.025414,0.25995,0.51222,1,1
1,JPH2,0.0017123,0.25679,0.86335,1,1
1,ALPK2,0.00010092,0.25659,1.1787,1,1
1,IVD,0.024288,0.25529,0.29514,1,1
1,SRRT,0.017969,0.2548,0.22378,1,1
1,ANPEP,0.009256,0.25203,1.8231,1,1
1,DHX57,0.0060989,0.25065,0.34783,1,1
1,SMU1,0.0051916,0.25042,0.39297,1,1
1,TMEM52B,5.508e-06,0.24921,0.49187,1,1
1,TRIM22,0.00074557,0.24905,1.3372,1,1
1,CSDE1,0.019283,0.2438,0.29139,1,1
1,SUGP1,0.020205,0.24377,0.23475,1,1
1,EBLN2,0.004408,0.24348,0.23979,1,1
1,RASSF9,0.011612,0.24318,0.34608,1,1
1,FAM9C,0.0057817,0.2355,1.9763,1,1
1,BIRC6,0.023205,0.23503,0.27764,1,1
1,HELQ,0.01282,0.23392,0.29573,1,1
1,MMP28,0.0036303,0.23298,0.54488,1,1
1,GCG,0.0027346,0.23194,0.57167,1,1
1,KRT14,0.0010859,0.23093,1.456,1,1
1,HNRNPM,0.0079323,0.22771,0.34554,1,1
1,FCER1G,0.0022332,0.22716,0.15985,1,1
1,PSG4,0.0015653,0.22556,0.72737,1,1
1,ALOXE3,0.001662,0.22502,0.34596,1,1
1,ANKRD61,0.018836,0.22471,0.1772,1,1
1,IL6,0.0062634,0.22365,0.91699,1,1
1,TMEM131,0.02268,0.22025,0.34372,1,1
1,SAA2,0.018398,0.21987,0.91763,1,1
1,LTB,0.015574,0.21729,0.17412,1,1
1,TRMT44,0.0081404,0.21668,0.31191,1,1
1,PDAP1,0.025414,0.21629,0.39564,1,1
1,GSG1,0.00052342,0.21487,0.18767,1,1
1,SOCS5,0.014138,0.21466,0.30492,1,1
1,MMP1,0.0015189,0.21441,1.3412,1,1
1,GNAT2,0.0028141,0.2135,0.094931,1,1
1,CCL26,0.0017123,0.21256,0.15206,1,1
1,SNX1,0.018398,0.20644,0.30995,1,1
1,BNC1,2.0033e-05,0.20607,0.40237,1,1
1,SBSN,5.4121e-05,0.20112,0.47227,1,1
1,MSLN,0.0030654,0.20041,0.48793,1,1
1,FGF22,0.00049035,0.19933,0.17974,1,1
1,VEGFC,0.012508,0.19761,0.67801,1,1
1,ZNF843,0.022165,0.19373,0.1319,1,1
1,IFNE,0.00090094,0.19335,0.35433,1,1
1,CYP4F11,0.0027346,0.18748,0.59813,1,1
1,GPR87,0.015574,0.18731,1.2284,1,1
1,ADRB2,0.019739,0.18361,0.96843,1,1
1,MMP7,0.0011549,0.18141,0.43104,1,1
1,SIGLEC10,0.0017641,0.17726,0.34001,1,1
1,LHB,0.014841,0.17422,0.45724,1,1
1,CXCL10,0.0057817,0.17417,0.49365,1,1
1,CT45A2,0.0013457,0.1728,1.2624,1,1
1,SPDYA,0.0097392,0.17149,0.22316,1,1
1,SERPINB7,0.012203,0.16824,0.98112,1,1
1,TMPRSS9,0.024288,0.16751,0.044766,1,1
1,ANXA8L1,0.00040247,0.16713,0.66598,1,1
1,RFTN2,0.0087944,0.16583,0.41419,1,1
1,CTCFL,0.02068,0.16277,1.726,1,1
1,SYNPO2,0.007729,0.16174,0.65092,1,1
1,KRT4,0.024288,0.15659,0.227,1,1
1,ART3,0.014138,0.15526,0.53102,1,1
1,PADI3,0.0040578,0.15449,0.54083,1,1
1,SCARF1,0.0083534,0.15272,0.40101,1,1
1,AZU1,0.012203,0.14995,0.41679,1,1
1,HSD17B3,0.015953,0.14718,0.34433,1,1
1,TM4SF18,0.0045306,0.14713,0.62639,1,1
1,HRNR,0.0038387,0.14712,0.39895,1,1
1,ADRA1D,0.0006154,0.14643,0.2636,1,1
1,UCN2,0.00036427,0.14563,0.56487,1,1
1,CLDN16,1.5816e-05,0.14429,0.70627,1,1
1,NACA2,0.024288,0.14281,0.13676,1,1
1,KCNA7,0.00074557,0.14116,0.22427,1,1
1,CCL20,0.0010528,0.13966,1.2952,1,1
1,KRT23,0.0059384,0.13754,0.13892,1,1
1,PADI1,0.014138,0.13701,0.35695,1,1
1,GDF6,0.0034322,0.13461,0.45352,1,1
1,HLA-DRB5,0.0001165,0.13222,0.097482,1,1
1,CACNG6,0.011047,0.12954,0.26761,1,1
1,XAF1,0.0013457,0.12952,0.57923,1,1
1,TRIML2,0.0022332,0.1288,0.88209,1,1
1,CPZ,0.017969,0.12303,0.33007,1,1
1,FGG,0.0029794,0.12193,0.62617,1,1
1,BRINP3,0.020205,0.12118,0.34991,1,1
1,CHI3L1,0.023741,0.12095,0.93767,1,1
1,CACNG7,0.0087944,0.11935,0.96483,1,1
1,KLK5,0.0041716,0.11801,0.38378,1,1
1,PTPN7,0.0051916,0.11762,0.15256,1,1
1,COL5A3,2.4346e-05,0.1172,0.97521,1,1
1,FOXC2,0.00017796,0.11719,0.27911,1,1
1,SLC6A12,0.025994,0.11166,0.29624,1,1
1,KLK7,0.0006154,0.11082,0.24965,1,1
1,HKDC1,0.0066042,0.10954,0.35645,1,1
1,INSL3,0.014841,0.1095,0.15406,1,1
1,FGB,0.011612,0.10891,0.34608,1,1
1,SAGE1,0.001986,0.10794,1.5462,1,1
1,IGSF23,0.0085714,0.10755,0.070605,1,1
1,NKG7,0.0037331,0.10743,0.097895,1,1
1,PSORS1C2,0.00095906,0.10722,0.12491,1,1
1,PSG5,0.0032441,0.1068,0.70286,1,1
1,ABCD2,0.010506,0.10434,0.048616,1,1
1,RSPO1,0.001228,0.1031,0.49058,1,1
1,NR2E1,0.017969,0.10162,0.68009,1,1
1,TRABD2B,0.019283,0.099443,0.24005,1,1
1,CUBN,0.0040578,0.099013,0.32699,1,1
1,RSPO3,0.0036303,0.098364,0.94097,1,1
1,ABI3,0.0015653,0.097381,0.071144,1,1
1,EDNRA,0.010773,0.090119,0.36046,1,1
1,VCAM1,0.00353,0.08437,1.349,1,1
1,TXNDC2,0.0014299,0.084348,0.10794,1,1
1,PSG9,0.0011199,0.082314,0.36102,1,1
1,LDLRAD2,0.007729,0.082309,0.24487,1,1
1,IL1RN,0.0031536,0.082129,0.28298,1,1
1,PDCD1LG2,0.0025817,0.07801,0.58596,1,1
1,TEK,0.001872,0.076774,0.96609,1,1
1,GSDMC,0.0030654,0.076059,0.25587,1,1
1,TMC1,0.018836,0.075795,0.29987,1,1
1,NCCRP1,0.0071468,0.074162,0.16477,1,1
1,PKD1L1,0.00013433,0.073821,0.20138,1,1
1,EVI2A,0.0010528,0.073717,0.42912,1,1
1,PSG1,0.00023468,0.073669,0.21913,1,1
1,CYP4F22,0.0023671,0.073284,0.59599,1,1
1,NXF3,0.018398,0.072093,0.18719,1,1
1,WNT3A,0.023205,0.070555,0.11054,1,1
1,COL8A1,0.0031536,0.07051,1.0653,1,1
1,DPPA2,0.0071468,0.068461,1.7114,1,1
1,HPD,0.0041716,0.065889,0.35904,1,1
1,GIP,0.02068,0.065536,-0.010172,1,1
1,KRTAP2-3,0.0039469,0.063527,1.0396,1,1
1,MPP4,5.2139e-05,0.062005,0.83734,1,1
1,IL7R,0.0071468,0.061659,1.1493,1,1
1,FBXW10,0.0090226,0.058022,0.089074,1,1
1,F2RL2,0.013139,0.057514,0.37831,1,1
1,ZNF469,0.011904,0.056399,0.31996,1,1
1,ROBO4,0.0034322,0.05612,0.29061,1,1
1,CCDC42,0.0041716,0.055701,0.38799,1,1
1,C3AR1,0.0027346,0.055215,0.22109,1,1
1,SPANXA1,0.012203,0.054858,0.056455,1,1
1,VGLL2,0.019283,0.054093,0.12947,1,1
1,VSTM1,0.01282,0.053853,0.83116,1,1
1,PLK5,0.0066042,0.053379,0.28509,1,1
1,ANKRD2,0.0066042,0.052012,0.26705,1,1
1,CH25H,0.025414,0.051888,0.24585,1,1
1,ELANE,0.025414,0.051465,0.084051,1,1
1,MMP19,3.5759e-05,0.051457,0.61101,1,1
1,TNFAIP6,9.389e-05,0.048244,0.47545,1,1
1,BIN2,0.0021062,0.044003,0.099335,1,1
1,HIPK4,0.0067808,0.043619,0.10581,1,1
1,GPR17,0.010245,0.039367,0.35463,1,1
1,B4GALNT2,0.014841,0.039289,0.29721,1,1
1,ORM1,0.0050528,0.03896,0.050826,1,1
1,FGA,0.015574,0.037938,0.14385,1,1
1,KCTD4,0.016734,0.036784,0.14025,1,1
1,CCDC63,0.019283,0.033015,0.2225,1,1
1,TM4SF4,0.020205,0.030636,-0.1242,1,1
1,SPINK6,0.0021689,0.028233,0.62756,1,1
1,TCTEX1D4,0.025994,0.025308,0.20634,1,1
1,HAS2,0.0069616,0.024898,0.22722,1,1
1,EVI2B,0.013798,0.022541,0.48534,1,1
1,SELE,0.0026572,0.018274,0.14737,1,1
1,ROS1,0.014841,0.017552,0.31789,1,1
1,IL31RA,0.009256,0.016058,0.73066,1,1
1,SEMG1,0.0042883,0.013694,0.004455,1,1
1,CLECL1,0.010773,0.010241,0.098573,1,1
1,FDCSP,0.013465,0.00368,0.13553,1,1
2,POU2F3,9.8628e-07,7.9138,6.2909,1,1
2,ANXA1,4.8612e-06,7.4139,5.0821,1,1
2,LRMP,5.4977e-07,7.2559,6.0477,1,1
2,AZGP1,3.7791e-06,6.8507,4.7772,1,1
2,AVIL,0.00021909,6.5535,4.7156,1,1
2,RGS13,1.1964e-05,6.4423,5.0077,1,1
2,EHF,6.7596e-05,5.6581,3.5303,1,1
2,PLA2G4A,3.9926e-07,5.6166,4.6283,1,1
2,BMX,0.0001165,5.3631,4.3745,1,1
2,PLCG2,1.4674e-06,5.1521,3.9659,1,1
2,CRYM,5.8301e-05,4.6829,3.7559,1,1
2,GFI1B,3.7145e-05,4.4656,3.7353,1,1
2,VAMP8,0.00012074,4.2833,2.7459,1,1
2,CTSZ,0.00022676,4.172,2.4086,1,1
2,MYC,0.0042883,4.1528,2.8985,1,1
2,SOX9,5.0226e-05,4.1285,3.0907,1,1
2,HOXC10,1.2862e-06,4.0842,3.5959,1,1
2,FGF13,2.7343e-05,3.9703,2.7811,1,1
2,GAL,3.1888e-05,3.9475,3.0235,1,1
2,LGALS3,4.8612e-06,3.9321,2.9585,1,1
2,RBM47,0.00045924,3.751,2.4491,1,1
2,TMPRSS3,0.0050528,3.7474,2.2283,1,1
2,CHRDL1,0.00020448,3.6827,2.7806,1,1
2,QPRT,0.00021167,3.6358,2.6422,1,1
2,ARHGEF35,2.9301e-06,3.6305,2.4098,1,1
2,CRIM1,7.547e-05,3.5688,2.2357,1,1
2,TFAP2C,0.00092958,3.5682,1.9786,1,1
2,CCND1,0.00031859,3.5636,2.5124,1,1
2,MAN1A1,4.0073e-05,3.5214,2.7042,1,1
2,GRHL2,0.00042998,3.4921,2.0781,1,1
2,PKP3,0.00026003,3.392,2.2672,1,1
2,ANXA4,1.725e-07,3.3507,3.2035,1,1
2,VSNL1,2.8418e-05,3.2774,2.9568,1,1
2,IGF2BP2,1.2962e-05,3.2724,2.4123,1,1
2,HMGN5,0.001872,3.2714,2.1694,1,1
2,GRASP,0.00028792,3.2695,2.3518,1,1
2,YBX3,1.9263e-05,3.2148,3.3994,1,1
2,ASCL2,3.8583e-05,3.17,2.5762,1,1
2,ITGB5,0.00044439,3.1617,2.141,1,1
2,DSC2,0.0034322,3.0927,1.6835,1,1
2,ACADSB,1.2308e-06,3.0917,2.6932,1,1
2,DNAJC15,0.014841,3.0779,1.3891,1,1
2,IGF2BP1,0.0013457,3.0512,1.6826,1,1
2,ARHGEF5,3.7791e-06,3.0234,2.3093,1,1
2,GALNT14,0.00025131,3.0217,2.3829,1,1
2,GAS7,0.00026903,3.0174,2.2414,1,1
2,ALOX5,0.0001165,3.0058,2.5958,1,1
2,MOCOS,7.5427e-07,2.9861,2.144,1,1
2,CTSC,4.6597e-05,2.9695,2.6636,1,1
2,TNFRSF10B,0.00011241,2.9196,2.0142,1,1
2,PROM2,4.3218e-05,2.9187,1.9832,1,1
2,REST,3.9418e-06,2.8978,2.3078,1,1
2,F2R,0.010245,2.8527,1.2817,1,1
2,PIP5K1B,0.00029782,2.7952,1.8968,1,1
2,VAV1,0.0006154,2.7919,2.0324,1,1
2,KCNQ1,0.0025817,2.7904,1.7851,1,1
2,LRAT,2.1831e-07,2.7729,2.5972,1,1
2,COL9A3,0.025994,2.7631,1.7221,1,1
2,PIK3R5,2.4346e-05,2.7507,2.3436,1,1
2,LAD1,0.00034072,2.7396,2.0554,1,1
2,CDX2,0.0033369,2.7248,1.4889,1,1
2,ERBB3,7.6603e-06,2.6495,2.353,1,1
2,FES,0.00044439,2.641,2.0335,1,1
2,DLC1,2.9301e-06,2.6347,1.8622,1,1
2,AJUBA,8.1192e-05,2.6288,2.1666,1,1
2,PIEZO1,3.1888e-05,2.6225,2.0756,1,1
2,IL13RA1,0.00014418,2.6091,2.5305,1,1
2,HOXC11,2.6902e-06,2.5926,2.0675,1,1
2,COL27A1,1.7474e-06,2.5916,2.7072,1,1
2,OLIG2,9.7346e-05,2.5829,1.9609,1,1
2,EPHB3,0.00019079,2.5768,2.1335,1,1
2,KIAA1217,0.0014299,2.5756,1.5733,1,1
2,OSMR,0.011326,2.5737,1.3318,1,1
2,ART3,2.4346e-05,2.5656,2.0875,1,1
2,ADAMTS3,1.1237e-07,2.5592,2.3196,1,1
2,FOXI1,0.0014738,2.5551,2.3691,1,1
2,TRIM58,1.4044e-06,2.5507,2.8815,1,1
2,COL2A1,0.00098941,2.5296,2.7335,1,1
2,RNF43,0.00010462,2.5293,1.7138,1,1
2,CTAG1A,0.0056288,2.5149,1.8678,1,1
2,PSD2,0.0069616,2.5043,2.6178,1,1
2,SPATS2L,6.2985e-07,2.4945,2.813,1,1
2,DSG2,5.9841e-06,2.4872,2.6568,1,1
2,CNN2,0.02068,2.4725,1.6387,1,1
2,ESPN,0.025414,2.4546,1.5625,1,1
2,PRRG1,0.00010462,2.4528,1.6125,1,1
2,NMU,0.00020448,2.4453,2.64,1,1
2,NDRG2,0.00059588,2.4437,2.0455,1,1
2,CTAG1B,0.015574,2.4417,1.6824,1,1
2,EPN3,2.9301e-06,2.4348,1.8428,1,1
2,HOXC9,7.0571e-06,2.4248,2.3137,1,1
2,PLCB2,0.00054072,2.4146,2.1789,1,1
2,FAM49A,4.1617e-05,2.4061,2.5432,1,1
2,CALD1,0.0081404,2.4002,1.821,1,1
2,FAR2,0.0069616,2.3989,1.4532,1,1
2,HES2,0.0001547,2.3956,2.2467,1,1
2,ANXA3,1.2971e-07,2.3681,2.5763,1,1
2,RGL1,0.00010092,2.3602,2.0426,1,1
2,FGFRL1,0.00353,2.3576,1.5105,1,1
2,FEZ1,0.017969,2.3445,1.2949,1,1
2,IER3,0.00029782,2.3417,1.6493,1,1
2,KIF12,0.00059588,2.3274,1.3376,1,1
2,SNTB1,0.00072223,2.3262,1.5078,1,1
2,CCSER1,7.5427e-07,2.3228,2.319,1,1
2,SLC12A8,0.00010092,2.3224,1.6255,1,1
2,TMBIM1,0.010506,2.3216,1.1239,1,1
2,PITX2,0.00021167,2.3174,2.0386,1,1
2,EPHA1,0.001662,2.2955,1.6467,1,1
2,TBX1,0.0071468,2.2874,1.451,1,1
2,HOXC13,0.00021167,2.2697,1.4393,1,1
2,CDC42EP1,3.1888e-05,2.2511,2.0608,1,1
2,MICA,0.013798,2.2489,1.1441,1,1
2,CDK6,0.001191,2.2478,1.6957,1,1
2,STAP2,0.001662,2.238,1.6068,1,1
2,FAT3,0.0029794,2.2341,1.9957,1,1
2,ACSS1,0.0064317,2.2212,1.5488,1,1
2,MAP4K1,0.0039469,2.221,1.7814,1,1
2,ME1,0.0031536,2.218,1.6952,1,1
2,TMEM63A,5.0226e-05,2.2172,1.7861,1,1
2,KIF1C,5.2837e-06,2.2168,1.8882,1,1
2,TNFRSF18,0.00044439,2.2138,1.688,1,1
2,AGRN,0.00027832,2.2081,1.9774,1,1
2,PGM5,1.104e-05,2.1971,1.9211,1,1
2,TGIF2,4.3763e-07,2.1917,2.2863,1,1
2,DTX4,0.0019282,2.1879,1.3704,1,1
2,HNF4G,0.00020448,2.1842,1.6093,1,1
2,RGS2,1.9904e-06,2.1818,2.5205,1,1
2,CLDN10,0.00059588,2.1603,1.7585,1,1
2,ETV7,0.0053338,2.1523,1.4659,1,1
2,WWC2,0.00010845,2.1404,1.6999,1,1
2,GSTO2,0.0036303,2.1374,1.3313,1,1
2,COLCA2,0.0031536,2.1233,2.346,1,1
2,PTPN14,0.00098941,2.1093,1.5191,1,1
2,PKNOX2,0.0014738,2.1073,1.3815,1,1
2,RSPO4,0.014138,2.1004,1.776,1,1
2,IFITM2,0.017969,2.1001,1.1139,1,1
2,CAV2,0.00034072,2.0907,1.4357,1,1
2,OLIG1,0.0054795,2.0818,1.2584,1,1
2,VIL1,0.025414,2.0808,1.6445,1,1
2,ARHGAP20,0.00063551,2.07,1.5984,1,1
2,HCK,0.00095906,2.0659,2.1281,1,1
2,AK4,0.00013433,2.0624,1.7289,1,1
2,SH3BGRL,0.0021689,2.0598,2.1815,1,1
2,NTN1,0.00014935,2.056,1.5814,1,1
2,RBM38,0.00067758,2.0538,1.5374,1,1
2,FAM83B,0.00038934,2.0529,1.344,1,1
2,PRKCQ,7.547e-05,2.0419,1.4938,1,1
2,SRXN1,0.001191,2.0364,1.8488,1,1
2,MCOLN2,0.00029782,2.0282,1.4644,1,1
2,TEAD3,2.1702e-06,2.0273,1.9381,1,1
2,KCNQ4,0.0021689,2.027,1.4305,1,1
2,NABP1,0.00012512,2.0231,1.5393,1,1
2,SAMD5,0.0006154,2.0183,1.7001,1,1
2,KCTD1,6.5149e-05,2.0167,1.6479,1,1
2,OAF,0.0011199,2.0095,1.4466,1,1
2,EFNA4,1.1964e-05,2.0091,1.97,1,1
2,CPT1A,0.00010845,2.0083,1.7844,1,1
2,KDELR3,5.0226e-05,2.0078,1.6714,1,1
2,DLG2,0.0015653,2.0055,1.5116,1,1
2,ST6GALNAC3,0.0023671,2.0006,1.522,1,1
2,PDZRN3,0.017969,1.9782,1.283,1,1
