archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,MODULE 121,0.00024585,0.79473,0.76258,1,1
1,MODULE 209,0.00039093,0.7759,0.71084,1,1
1,MODULE 540,0.0023626,0.7663,0.66059,1,1
1,MODULE 400,0.0036381,0.75595,0.69642,1,1
1,MODULE 210,9.8065e-05,0.74253,0.76848,1,1
1,MODULE 73,0.0020943,0.7327,0.75465,1,1
1,MODULE 1,0.00019396,0.71447,0.74573,1,1
1,MODULE 164,0.0049293,0.67994,0.5653,1,1
1,MODULE 76,0.0039282,0.67164,0.63418,1,1
1,MODULE 419,0.00066983,0.65601,0.74541,1,1
1,MODULE 291,0.00051298,0.64318,0.63711,1,1
1,MODULE 211,0.00021334,0.61937,0.71278,1,1
1,MODULE 524,0.022501,0.61692,0.64825,1,1
1,MODULE 172,0.00051298,0.61656,0.6132,1,1
1,MODULE 50,0.00013838,0.61634,0.60019,1,1
1,MODULE 28,0.00029645,0.60927,0.52361,1,1
1,MODULE 58,0.0020943,0.60265,0.63462,1,1
1,MODULE 52,0.00083347,0.60114,0.4971,1,1
1,MODULE 154,0.0040811,0.59888,0.50152,1,1
1,MODULE 91,0.00035669,0.59719,0.50345,1,1
1,MODULE 46,0.0015095,0.59547,0.48901,1,1
1,MODULE 38,0.00029645,0.59483,0.53611,1,1
1,MODULE 75,0.0013889,0.59467,0.49239,1,1
1,MODULE 29,0.021117,0.58953,0.60022,1,1
1,MODULE 433,0.0042393,0.58694,0.57928,1,1
1,MODULE 174,0.0010336,0.58504,0.51686,1,1
1,MODULE 155,0.00039093,0.57316,0.5402,1,1
1,MODULE 21,0.0061556,0.55871,0.48551,1,1
1,MODULE 130,0.0019312,0.55792,0.59858,1,1
1,MODULE 241,0.0010786,0.55768,0.55468,1,1
1,MODULE 115,0.0020112,0.54739,0.48626,1,1
1,MODULE 177,0.0019312,0.54323,0.4277,1,1
1,MODULE 297,0.010146,0.53147,0.42338,1,1
1,MODULE 156,0.00039093,0.51714,0.54189,1,1
1,MODULE 371,0.00044809,0.51666,0.56654,1,1
1,MODULE 324,0.00090875,0.50823,0.5275,1,1
1,MODULE 118,0.0024588,0.50585,0.39623,1,1
1,MODULE 84,0.0011254,0.50372,0.45319,1,1
1,MODULE 410,0.00023453,0.50346,0.51,1,1
1,MODULE 149,0.00076401,0.49903,0.45399,1,1
1,MODULE 18,0.00090875,0.49788,0.38288,1,1
1,MODULE 299,0.00021334,0.49656,0.57596,1,1
1,MODULE 357,0.021117,0.49056,0.37386,1,1
1,MODULE 56,0.0066217,0.48313,0.40203,1,1
1,MODULE 151,0.00023453,0.46979,0.43583,1,1
1,MODULE 114,0.00020344,0.46875,0.44453,1,1
1,MODULE 245,0.00053648,0.46874,0.45978,1,1
1,MODULE 44,0.0088198,0.4653,0.40342,1,1
1,MODULE 86,0.011648,0.46155,0.35181,1,1
1,MODULE 313,0.00042822,0.45053,0.48717,1,1
1,MODULE 96,0.00031055,0.45033,0.45885,1,1
1,MODULE 83,0.00061317,0.44538,0.39013,1,1
1,MODULE 280,0.004403,0.4318,0.34017,1,1
1,MODULE 421,0.010505,0.42769,0.31673,1,1
1,MODULE 240,0.00056099,0.41419,0.48339,1,1
1,MODULE 159,0.0001525,0.40423,0.36564,1,1
1,MODULE 71,0.035624,0.39773,0.34626,1,1
1,MODULE 81,0.0012773,0.37657,0.39169,1,1
1,MODULE 45,0.00079804,0.3754,0.33759,1,1
1,MODULE 484,0.0049293,0.36038,0.31065,1,1
1,MODULE 355,0.0009903,0.35134,0.44861,1,1
1,MODULE 102,0.0061556,0.35051,0.3865,1,1
1,MODULE 60,0.00018491,0.34763,0.39147,1,1
1,MODULE 345,0.0057193,0.34231,0.39412,1,1
1,MODULE 366,0.004403,0.33658,0.28383,1,1
1,MODULE 17,0.0010336,0.31258,0.27721,1,1
1,MODULE 292,0.016296,0.31184,0.27016,1,1
1,MODULE 430,0.010874,0.31069,0.22655,1,1
1,MODULE 219,0.012053,0.30657,0.33163,1,1
1,MODULE 322,0.0032392,0.30062,0.25096,1,1
1,MODULE 363,0.00056099,0.29693,0.30233,1,1
1,MODULE 32,0.0032392,0.27827,0.24914,1,1
1,MODULE 138,0.0013889,0.27745,0.26039,1,1
1,MODULE 257,0.00044809,0.27683,0.26364,1,1
1,MODULE 208,0.035624,0.27139,0.26637,1,1
1,MODULE 16,0.0051169,0.26484,0.20477,1,1
1,MODULE 350,0.00024585,0.26452,0.26769,1,1
1,MODULE 64,0.010505,0.26354,0.2297,1,1
1,MODULE 24,0.0018542,0.25366,0.26838,1,1
1,MODULE 175,0.00049043,0.252,0.29536,1,1
1,MODULE 27,0.030665,0.24048,0.18372,1,1
1,MODULE 25,0.015767,0.23898,0.28325,1,1
1,MODULE 166,0.0023626,0.23176,0.20631,1,1
1,MODULE 171,0.033564,0.23049,0.26795,1,1
1,MODULE 539,0.022501,0.22498,0.18812,1,1
1,MODULE 15,0.0068665,0.22206,0.18303,1,1
1,MODULE 273,0.0045725,0.20202,0.20317,1,1
1,MODULE 53,0.01918,0.19899,0.14451,1,1
1,MODULE 8,0.031606,0.1958,0.16142,1,1
1,MODULE 308,0.004403,0.19528,0.1648,1,1
1,MODULE 233,0.0174,0.19238,0.18636,1,1
1,MODULE 360,0.013344,0.18059,0.16794,1,1
1,MODULE 458,0.023963,0.16229,0.16827,1,1
1,MODULE 474,0.0042393,0.89727,0.99372,1,0
1,MODULE 47,0.00039093,0.6849,0.87173,1,0
1,MODULE 478,0.00076401,0.59016,0.73228,1,0
1,MODULE 227,0.0013321,0.57151,0.53555,1,0
1,MODULE 122,0.0013321,0.54062,0.63443,1,0
1,MODULE 6,0.014755,0.48399,0.35956,1,0
1,MODULE 85,0.00066983,0.46159,0.49312,1,0
1,MODULE 424,0.010874,0.44024,0.32664,1,0
1,MODULE 349,0.0055117,0.42948,0.3694,1,0
1,MODULE 109,0.01684,0.42593,0.42856,1,0
1,MODULE 335,0.0028806,0.41885,0.39855,1,0
1,MODULE 194,0.01684,0.40442,0.40731,1,0
1,MODULE 464,0.01684,0.40442,0.40731,1,0
1,MODULE 492,0.016296,0.39316,0.28421,1,0
1,MODULE 465,0.035624,0.38165,0.40165,1,0
1,MODULE 272,0.023963,0.35907,0.32789,1,0
1,MODULE 547,0.029747,0.32267,0.31141,1,0
1,MODULE 259,0.0036381,0.3167,0.48889,1,0
1,MODULE 191,0.029747,0.31291,0.4454,1,0
1,MODULE 262,0.025507,0.30315,0.45016,1,0
1,MODULE 2,0.013344,0.30294,0.32778,1,0
1,MODULE 43,0.0082164,0.28996,0.24717,1,0
1,MODULE 431,0.0049293,0.27565,0.45567,1,0
1,MODULE 199,0.01427,0.26319,0.33086,1,0
1,MODULE 235,0.015767,0.2563,0.19694,1,0
1,MODULE 436,0.017977,0.25474,0.29775,1,0
1,MODULE 512,0.004403,0.25164,0.47919,1,0
1,MODULE 387,0.024724,0.2289,0.3331,1,0
1,MODULE 105,0.0037806,0.22585,0.28405,1,0
1,MODULE 329,0.02631,0.21065,0.31397,1,0
1,MODULE 212,0.012053,0.20456,0.19767,1,0
1,MODULE 19,0.0082164,0.20329,0.24404,1,0
1,MODULE 341,0.029747,0.19305,0.16455,1,0
1,MODULE 93,0.020453,0.19053,0.18083,1,0
1,MODULE 284,0.0094624,0.17151,0.19767,1,0
1,MODULE 120,0.020453,0.16171,0.18302,1,0
1,MODULE 411,0.034581,0.14018,0.15401,1,0
1,MODULE 23,0.027136,0.13095,0.12478,1,0
1,MODULE 98,0.027136,-0.090021,-0.13056,1,0
1,MODULE 182,0.010505,-0.13155,-0.12159,1,0
1,MODULE 49,0.0016396,-0.13804,-0.1458,1,0
1,MODULE 198,0.0028806,-0.13905,-0.18402,1,0
1,MODULE 525,0.0068665,-0.14507,-0.15988,1,0
1,MODULE 26,0.0047478,-0.1483,-0.13441,1,0
1,MODULE 332,0.032572,-0.14872,-0.20475,1,0
1,MODULE 238,0.0024588,-0.15856,-0.1985,1,0
1,MODULE 48,0.0016396,-0.15905,-0.13928,1,0
1,MODULE 163,0.00035669,-0.16137,-0.17203,1,0
1,MODULE 95,0.00044809,-0.16436,-0.1664,1,0
1,MODULE 462,0.034581,-0.16793,-0.33087,1,0
1,MODULE 97,0.0017799,-0.16914,-0.15375,1,0
1,MODULE 129,0.028854,-0.18335,-0.15448,1,0
1,MODULE 375,0.021799,-0.18679,-0.19853,1,0
1,MODULE 157,0.010146,-0.19402,-0.18978,1,0
1,MODULE 448,0.021117,-0.19565,-0.14507,1,0
1,MODULE 206,0.00079804,-0.20076,-0.19988,1,0
1,MODULE 67,0.00010828,-0.20102,-0.18937,1,0
1,MODULE 301,0.00076401,-0.21971,-0.25504,1,0
1,MODULE 237,0.00016797,-0.22545,-0.21861,1,0
1,MODULE 117,9.3306e-05,-0.23403,-0.26555,1,0
1,MODULE 188,0.00031055,-0.23489,-0.25691,1,0
1,MODULE 119,0.0138,-0.23549,-0.17115,1,0
1,MODULE 207,0.00040918,-0.24461,-0.2341,1,0
1,MODULE 372,0.00094871,-0.24939,-0.24796,1,0
1,MODULE 41,0.00021334,-0.25048,-0.2436,1,0
1,MODULE 470,0.0073805,-0.25238,-0.29354,1,0
1,MODULE 396,0.0088198,-0.26143,-0.41074,1,0
1,MODULE 331,0.00042822,-0.26735,-0.24427,1,0
1,MODULE 451,0.0024588,-0.27204,-0.33172,1,0
1,MODULE 7,8.0303e-05,-0.27218,-0.2794,1,0
1,MODULE 389,0.00094871,-0.28172,-0.23784,1,0
1,MODULE 289,0.0066217,-0.28348,-0.23809,1,0
1,MODULE 489,0.0009903,-0.28725,-0.32468,1,0
1,MODULE 361,0.00023453,-0.28917,-0.29232,1,0
1,MODULE 440,0.030665,-0.28936,-0.35986,1,0
1,MODULE 145,0.00037344,-0.2894,-0.28754,1,0
1,MODULE 104,0.00014528,-0.29163,-0.30246,1,0
1,MODULE 205,0.00079804,-0.29357,-0.22914,1,0
1,MODULE 267,0.0019312,-0.29421,-0.33657,1,0
1,MODULE 162,0.004403,-0.30932,-0.28747,1,0
1,MODULE 204,6.2359e-05,-0.32612,-0.34813,1,0
1,MODULE 481,6.5613e-05,-0.33406,-0.3524,1,0
1,MODULE 544,6.5613e-05,-0.33406,-0.3524,1,0
1,MODULE 176,0.00061317,-0.3405,-0.34296,1,0
1,MODULE 181,0.00010828,-0.34086,-0.3578,1,0
1,MODULE 197,8.4434e-05,-0.34502,-0.36036,1,0
1,MODULE 112,0.00053648,-0.35321,-0.34436,1,0
1,MODULE 354,0.0051169,-0.36371,-0.34446,1,0
1,MODULE 113,0.00073133,-0.36799,-0.38014,1,0
1,MODULE 485,0.00011949,-0.37019,-0.4466,1,0
1,MODULE 571,0.005311,-0.37135,-0.32118,1,0
1,MODULE 165,0.0011741,-0.38943,-0.34097,1,0
1,MODULE 415,0.017977,-0.40194,-0.45747,1,0
1,MODULE 407,0.015254,-0.40523,-0.51451,1,0
1,MODULE 242,8.0303e-05,-0.41483,-0.41749,1,0
1,MODULE 379,9.3306e-05,-0.42246,-0.41706,1,0
1,MODULE 189,0.00064092,-0.43784,-0.36899,1,0
1,MODULE 426,0.00031055,-0.43871,-0.43543,1,0
1,MODULE 127,7.6363e-05,-0.44086,-0.52367,1,0
1,MODULE 340,0.011255,-0.44626,-0.37002,1,0
1,MODULE 497,0.0010336,-0.46809,-0.50605,1,0
1,MODULE 509,0.021117,-0.48281,-0.46563,1,0
1,MODULE 213,0.00040918,-0.49065,-0.48555,1,0
1,MODULE 316,0.00019396,-0.49442,-0.48695,1,0
1,MODULE 342,0.0015095,-0.50345,-0.49525,1,0
1,MODULE 438,9.3306e-05,-0.56224,-0.57081,1,0
1,MODULE 404,0.0045725,-0.56448,-0.47202,1,0
1,MODULE 196,0.0012247,-0.57155,-0.53382,1,0
1,MODULE 253,0.0011254,-0.57526,-0.55089,1,0
1,MODULE 418,0.00016006,-0.5994,-0.55451,1,0
1,MODULE 298,0.014755,-0.62144,-0.57032,1,0
1,MODULE 214,8.4434e-05,-0.62462,-0.61751,1,0
1,MODULE 215,0.00024585,-0.65582,-0.64822,1,0
1,MODULE 66,6.2359e-05,-0.72981,-0.71072,1,0
1,MODULE 100,6.5613e-05,-0.74137,-0.72353,1,0
1,MODULE 137,6.2359e-05,-0.75787,-0.73592,1,0
1,MODULE 11,6.2359e-05,-0.76257,-0.72276,1,0
1,MODULE 274,8.8765e-05,-0.77301,-0.71943,1,0
1,MODULE 455,0.00027004,-0.79145,-0.75349,1,0
1,MODULE 432,0.0009903,-0.80713,-0.77189,1,0
1,MODULE 533,5.6305e-05,-0.85394,-0.82138,1,0
1,MODULE 180,0.00039093,-0.89361,-0.86827,1,0
1,MODULE 222,8.4434e-05,-0.98452,-0.91103,1,0
1,MODULE 139,0.00073133,-0.99128,-0.99054,1,0
1,MODULE 168,8.8765e-05,-1.0891,-1.0163,1,0
1,MODULE 563,0.00029645,-1.1809,-1.1385,1,0
1,MODULE 381,0.0001525,-1.7265,-1.5809,1,0
1,MODULE 519,0.34454,0.53044,0.28661,0,1
1,MODULE 226,0.14347,0.43705,0.27748,0,1
1,MODULE 108,0.17553,0.34553,0.47833,0,1
1,MODULE 281,0.15712,0.31733,0.1696,0,1
1,MODULE 439,0.1643,0.27262,0.3759,0,1
1,MODULE 186,0.1161,0.24403,0.269,0,1
1,MODULE 263,0.30892,0.23197,0.43691,0,1
1,MODULE 87,0.13074,0.15646,0.15747,0,1
1,MODULE 126,0.27056,0.14559,0.054548,0,1
1,MODULE 82,0.38267,0.13738,0.039165,0,1
1,MODULE 4,0.26536,0.13619,0.056697,0,1
1,MODULE 285,0.12771,0.10753,0.081675,0,1
1,MODULE 488,0.048983,0.44879,0.576,0,0
1,MODULE 560,0.12472,0.43125,0.25282,0,0
1,MODULE 352,0.048983,0.26012,0.18956,0,0
1,MODULE 306,0.077726,0.24948,0.20644,0,0
1,MODULE 447,0.050383,0.24871,0.21282,0,0
1,MODULE 294,0.15712,0.23097,0.11535,0,0
1,MODULE 388,0.053284,0.22931,0.17416,0,0
1,MODULE 429,0.1161,0.21751,0.23193,0,0
1,MODULE 77,0.12771,0.20693,0.16664,0,0
1,MODULE 530,0.34454,0.20691,0.11076,0,0
1,MODULE 249,0.073757,0.19753,0.20998,0,0
1,MODULE 200,0.084004,0.19139,0.31522,0,0
1,MODULE 148,0.76799,0.17928,0.028119,0,0
1,MODULE 264,0.61728,0.16817,0.095184,0,0
1,MODULE 234,0.36968,0.15676,0.25047,0,0
1,MODULE 505,0.1643,0.147,0.062159,0,0
1,MODULE 39,0.7588,0.14267,0.046173,0,0
1,MODULE 132,0.96638,0.14001,-0.053665,0,0
1,MODULE 236,0.26023,0.13128,0.13626,0,0
1,MODULE 153,0.56735,0.12251,0.060574,0,0
1,MODULE 480,0.093006,0.11396,0.088079,0,0
1,MODULE 12,0.45171,0.11177,0.12261,0,0
1,MODULE 70,0.22164,0.10946,0.12965,0,0
1,MODULE 244,0.14347,0.10799,0.055708,0,0
1,MODULE 392,0.42328,0.10683,0.10831,0,0
1,MODULE 337,0.18334,0.1067,0.08523,0,0
1,MODULE 42,0.26536,0.1053,0.13095,0,0
1,MODULE 311,0.21267,0.10029,0.17418,0,0
1,MODULE 152,0.1794,0.099389,0.097243,0,0
1,MODULE 278,0.29761,0.087254,0.064858,0,0
1,MODULE 106,0.38267,0.086705,0.080757,0,0
1,MODULE 532,0.36968,0.086159,0.026992,0,0
1,MODULE 55,0.29761,0.085485,0.062754,0,0
1,MODULE 323,0.09779,0.082054,0.071791,0,0
1,MODULE 255,0.30323,0.082018,0.033192,0,0
1,MODULE 427,0.09779,0.080422,0.084944,0,0
1,MODULE 317,0.28658,0.079889,0.034895,0,0
1,MODULE 286,0.25017,0.079017,0.081099,0,0
1,MODULE 37,0.27583,0.076313,0.040422,0,0
1,MODULE 576,0.43029,0.075613,0.035963,0,0
1,MODULE 378,0.38267,0.07218,0.0276,0,0
1,MODULE 247,0.17173,0.071042,0.15856,0,0
1,MODULE 88,0.36968,0.069698,0.052853,0,0
1,MODULE 20,0.58378,0.069554,0.02196,0,0
1,MODULE 179,0.45898,0.068092,0.020935,0,0
1,MODULE 326,0.62578,0.067682,-0.17489,0,0
1,MODULE 459,0.4445,0.066677,0.021706,0,0
1,MODULE 136,0.50395,0.066322,0.017521,0,0
1,MODULE 22,0.21712,0.065953,0.10015,0,0
1,MODULE 256,0.093006,0.065659,0.054932,0,0
1,MODULE 528,0.66904,0.063651,0.035632,0,0
1,MODULE 318,0.79572,0.061403,-0.014658,0,0
1,MODULE 33,0.55115,0.061282,0.056117,0,0
1,MODULE 493,0.19971,0.060043,0.14185,0,0
1,MODULE 503,0.60042,0.060007,0.020519,0,0
1,MODULE 330,0.28117,0.059147,0.14665,0,0
1,MODULE 69,0.74054,0.057491,0.0084148,0,0
1,MODULE 195,0.48118,0.052924,0.030668,0,0
1,MODULE 221,0.60042,0.049712,0.13346,0,0
1,MODULE 92,0.56735,0.048883,0.11143,0,0
1,MODULE 184,0.50395,0.045706,0.13406,0,0
1,MODULE 279,0.54313,0.041649,0.017067,0,0
1,MODULE 54,0.53518,0.040825,0.00090301,0,0
1,MODULE 147,0.7772,0.037407,0.0081518,0,0
1,MODULE 277,0.7588,0.037362,-0.077676,0,0
1,MODULE 495,0.8614,0.037195,-0.032429,0,0
1,MODULE 356,0.51944,0.036497,0.027963,0,0
1,MODULE 72,0.47371,0.036308,0.053928,0,0
1,MODULE 315,0.91848,0.032568,0.017341,0,0
1,MODULE 248,0.78645,0.029485,0.037977,0,0
1,MODULE 491,0.91848,0.027024,-0.0085693,0,0
1,MODULE 471,0.61728,0.01996,-0.086885,0,0
1,MODULE 103,0.98559,0.018277,-0.0046401,0,0
1,MODULE 453,0.8331,0.017543,0.010111,0,0
1,MODULE 367,0.8331,0.016836,0.040771,0,0
1,MODULE 51,0.95679,0.013284,0.076063,0,0
1,MODULE 416,0.60883,0.012032,0.10642,0,0
1,MODULE 568,0.90893,0.01149,0.014878,0,0
1,MODULE 135,0.90893,0.0088073,-0.0025171,0,0
1,MODULE 303,0.32052,0.0084762,-0.10684,0,0
1,MODULE 62,0.61728,0.004106,0.029004,0,0
1,MODULE 192,0.9472,0.0029635,-0.0048309,0,0
1,MODULE 229,0.91848,0.0024115,0.012611,0,0
1,MODULE 395,0.6603,-0.0031114,-0.080022,0,0
1,MODULE 183,0.81436,-0.0043065,0.018017,0,0
1,MODULE 567,0.63434,-0.0052537,0.036342,0,0
1,MODULE 146,0.74966,-0.0066786,-0.032885,0,0
1,MODULE 239,0.8331,-0.010631,0.01065,0,0
1,MODULE 403,0.68667,-0.014172,-0.10874,0,0
1,MODULE 218,0.57554,-0.014199,-0.069092,0,0
1,MODULE 101,0.48118,-0.015169,-0.1596,0,0
1,MODULE 557,0.93762,-0.017055,-0.022379,0,0
1,MODULE 125,0.45171,-0.018924,-0.13311,0,0
1,MODULE 220,0.91848,-0.019196,0.027303,0,0
1,MODULE 573,0.73147,-0.024153,0.088238,0,0
1,MODULE 456,0.55922,-0.024488,-0.11444,0,0
1,MODULE 334,0.67783,-0.026495,-0.027254,0,0
1,MODULE 169,0.67783,-0.027194,-0.049938,0,0
1,MODULE 261,0.28658,-0.027984,-0.063426,0,0
1,MODULE 307,0.89939,-0.028333,-0.0042378,0,0
1,MODULE 158,0.51944,-0.031483,-0.13052,0,0
1,MODULE 486,0.74054,-0.032028,-0.027428,0,0
1,MODULE 124,0.66904,-0.041298,-0.04023,0,0
1,MODULE 123,0.23088,-0.042638,-0.093611,0,0
1,MODULE 402,0.66904,-0.045722,-0.060848,0,0
1,MODULE 116,1,-0.04601,0.012379,0,0
1,MODULE 417,0.88036,-0.046283,-0.016859,0,0
1,MODULE 13,0.32642,-0.046494,-0.035794,0,0
1,MODULE 397,0.34454,-0.049691,-0.039089,0,0
1,MODULE 9,0.64294,-0.050621,0.023316,0,0
1,MODULE 385,0.92804,-0.05109,0.00057633,0,0
1,MODULE 78,0.63434,-0.052658,-0.054053,0,0
1,MODULE 57,0.31468,-0.054456,-0.099199,0,0
1,MODULE 111,0.29206,-0.057846,-0.068035,0,0
1,MODULE 328,0.24525,-0.06116,-0.14567,0,0
1,MODULE 80,0.8614,-0.064605,0.077255,0,0
1,MODULE 358,0.059504,-0.064855,-0.11106,0,0
1,MODULE 343,0.6603,-0.066292,0.079055,0,0
1,MODULE 94,0.1402,-0.067897,-0.076115,0,0
1,MODULE 134,0.84251,-0.068031,0.055888,0,0
1,MODULE 243,0.26536,-0.073605,-0.065515,0,0
1,MODULE 500,0.88036,-0.074772,-0.00034002,0,0
1,MODULE 325,0.34454,-0.075339,-0.10372,0,0
1,MODULE 63,0.4445,-0.076642,-0.048281,0,0
1,MODULE 201,0.28658,-0.077794,0.014822,0,0
1,MODULE 373,0.61728,-0.082646,-0.12192,0,0
1,MODULE 545,0.40947,-0.083124,-0.066876,0,0
1,MODULE 36,0.046281,-0.084014,-0.093293,0,0
1,MODULE 99,0.12771,-0.091778,-0.074564,0,0
1,MODULE 61,0.1643,-0.093436,-0.10105,0,0
1,MODULE 252,0.043706,-0.10451,-0.14667,0,0
1,MODULE 333,0.24525,-0.10579,-0.09515,0,0
1,MODULE 40,0.51944,-0.11057,-0.074473,0,0
1,MODULE 59,0.36329,-0.12308,-0.092655,0,0
1,MODULE 320,0.28117,-0.12588,-0.10392,0,0
1,MODULE 401,0.31468,-0.13627,-0.15075,0,0
1,MODULE 457,0.39593,-0.14577,-0.16465,0,0
1,MODULE 202,0.51167,-0.16752,0.024492,0,0
1,MODULE 287,0.27583,-0.17449,-0.037573,0,0
1,MODULE 305,0.36329,-0.20282,-0.088867,0,0
1,MODULE 327,0.15361,-0.20392,-0.21564,0,0
1,MODULE 173,0.069955,-0.20998,-0.32222,0,0
1,MODULE 295,0.15017,-0.22202,-0.12666,0,0
1,MODULE 368,0.056323,-0.23239,-0.24619,0,0
1,MODULE 445,0.068115,-0.24217,-0.27798,0,0
1,MODULE 141,0.050383,-0.25324,-0.27567,0,0
1,MODULE 511,0.057895,-0.2598,-0.16904,0,0
1,MODULE 68,0.2356,-0.28725,-0.33261,0,0
1,MODULE 382,0.24525,-0.29504,-0.23057,0,0
1,MODULE 288,0.07572,-0.29786,-0.18743,0,0
1,MODULE 310,0.1402,-0.35222,-0.29948,0,0
2,MODULE 326,0.00040918,0.81292,0.79588,1,1
2,MODULE 148,0.00076401,0.76399,0.66783,1,1
2,MODULE 101,0.0033675,0.65363,0.56999,1,1
2,MODULE 462,0.0068665,0.61723,0.5276,1,1
2,MODULE 346,0.023222,0.5658,0.36088,1,1
2,MODULE 432,0.0094624,0.56263,0.44298,1,1
2,MODULE 457,0.00018491,0.53685,0.48448,1,1
2,MODULE 417,0.0001525,0.53375,0.51765,1,1
2,MODULE 132,0.0063849,0.52962,0.43623,1,1
2,MODULE 429,0.010505,0.52748,0.4324,1,1
2,MODULE 327,0.0091361,0.49279,0.45266,1,1
2,MODULE 335,0.0057193,0.48269,0.3643,1,1
2,MODULE 310,0.0079288,0.45454,0.50897,1,1
2,MODULE 396,0.011255,0.44443,0.41246,1,1
2,MODULE 439,0.0015095,0.42945,0.38924,1,1
2,MODULE 50,0.013344,0.4087,0.34936,1,1
2,MODULE 349,0.013344,0.4025,0.30606,1,1
2,MODULE 21,0.0049293,0.39154,0.3854,1,1
2,MODULE 71,0.011255,0.38918,0.34029,1,1
2,MODULE 421,0.021117,0.36908,0.28815,1,1
2,MODULE 219,0.0020943,0.35533,0.32106,1,1
2,MODULE 40,0.0028806,0.33913,0.33682,1,1
2,MODULE 102,0.0026621,0.33463,0.34773,1,1
2,MODULE 431,0.0085133,0.32771,0.34112,1,1
2,MODULE 286,0.0027694,0.31728,0.32847,1,1
2,MODULE 177,0.0079288,0.3148,0.27747,1,1
2,MODULE 489,0.035624,0.31407,0.27539,1,1
2,MODULE 186,0.035624,0.30289,0.26797,1,1
2,MODULE 229,0.0013321,0.30088,0.30774,1,1
2,MODULE 70,0.010505,0.27009,0.23881,1,1
2,MODULE 278,0.00066983,0.26165,0.24347,1,1
2,MODULE 312,0.015254,0.24908,0.18785,1,1
2,MODULE 204,0.0066217,0.24696,0.20854,1,1
2,MODULE 388,0.0079288,0.24291,0.24908,1,1
2,MODULE 183,0.001448,0.23436,0.21706,1,1
2,MODULE 325,0.0079288,0.22062,0.21138,1,1
2,MODULE 244,0.0016396,0.21955,0.1936,1,1
2,MODULE 93,0.02631,0.21532,0.22183,1,1
2,MODULE 17,0.0028806,0.21049,0.19744,1,1
2,MODULE 15,0.0071194,0.1884,0.16828,1,1
2,MODULE 16,0.0063849,0.1852,0.15472,1,1
2,MODULE 318,0.0047478,0.1629,0.1772,1,1
2,MODULE 567,0.011255,0.12473,0.12033,1,1
2,MODULE 277,0.034581,0.11814,0.10041,1,1
2,MODULE 543,0.0063849,0.91212,0.68782,1,0
2,MODULE 305,0.017977,0.64542,0.45815,1,0
2,MODULE 408,0.016296,0.56945,0.39604,1,0
2,MODULE 528,0.0020112,0.53374,0.5683,1,0
2,MODULE 424,0.0042393,0.51127,0.3741,1,0
2,MODULE 272,0.0042393,0.46458,0.46659,1,0
2,MODULE 471,0.0040811,0.41276,0.50187,1,0
2,MODULE 56,0.0094624,0.34059,0.31717,1,0
2,MODULE 191,0.011648,0.32072,0.31949,1,0
2,MODULE 91,0.036694,0.31295,0.2337,1,0
2,MODULE 223,0.031606,0.31156,0.18847,1,0
2,MODULE 333,0.0088198,0.30194,0.24265,1,0
2,MODULE 77,0.0082164,0.29138,0.25373,1,0
2,MODULE 42,0.021799,0.28218,0.22401,1,0
