archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
1,AHNAK,6.0198e-07,4.1078,3.341,1,1
1,RAB32,1.8251e-06,4.0838,2.9507,1,1
1,EMP1,1.4609e-05,4.0759,3.4651,1,1
1,IGF2BP1,0.00035231,4.0145,2.5589,1,1
1,OSMR,0.00027832,4.0047,3.2172,1,1
1,ADGRG6,2.8077e-06,3.9913,2.9813,1,1
1,HLA-E,1.7806e-05,3.9911,3.028,1,1
1,S100A10,0.0010859,3.9497,2.9175,1,1
1,CRIM1,3.7791e-06,3.916,3.3572,1,1
1,PIEZO1,1.9873e-07,3.8843,3.289,1,1
1,AJUBA,3.3287e-06,3.8482,2.9966,1,1
1,MRC2,3.9415e-06,3.8439,2.9603,1,1
1,TEAD2,9.7794e-06,3.8436,3.1631,1,1
1,PTPN14,3.0261e-07,3.8389,3.0768,1,1
1,CD44,0.00031859,3.8296,3.46,1,1
1,ADGRE5,2.8418e-05,3.8196,2.97,1,1
1,THBS1,0.00069957,3.7454,2.5486,1,1
1,IFITM2,6.5149e-05,3.7156,3.0444,1,1
1,COL6A2,0.00065622,3.6497,2.3805,1,1
1,EHD2,7.8275e-05,3.6449,2.7029,1,1
1,GJA1,0.017137,3.5688,2.8799,1,1
1,SLC2A3,0.001191,3.5649,2.0549,1,1
1,PDGFC,1.4609e-05,3.5643,3.002,1,1
1,PLK2,1.7806e-05,3.5633,2.9871,1,1
1,PMP22,8.2505e-07,3.5572,3.1458,1,1
1,CDC42EP1,2.0429e-05,3.5423,2.8426,1,1
1,TRIM5,2.0033e-05,3.5325,2.5542,1,1
1,LAMB2,2.8891e-07,3.5249,3.4496,1,1
1,EPHB4,4.8378e-05,3.5049,2.5239,1,1
1,PYGL,4.4712e-06,3.4853,2.8679,1,1
1,KDELR3,6.5896e-07,3.4801,2.7247,1,1
1,SELENOM,0.00013917,3.4798,2.4056,1,1
1,RRAS,0.0020453,3.4678,2.2793,1,1
1,STAT6,0.0012662,3.4661,1.9593,1,1
1,CTSL,1.6729e-06,3.4403,3.5753,1,1
1,SPHK1,1.7474e-06,3.4371,3.0678,1,1
1,FXYD5,0.00017796,3.4317,3.1149,1,1
1,TGFB1,3.0576e-06,3.4061,2.9668,1,1
1,IGFBP3,0.0067808,3.3989,2.4815,1,1
1,ITGA5,6.2367e-06,3.3874,2.9384,1,1
1,FSTL1,5.6174e-05,3.3637,3.2073,1,1
1,LATS2,1.569e-07,3.3545,3.0926,1,1
1,MYADM,0.00081983,3.3392,2.4678,1,1
1,FGFRL1,6.8936e-07,3.3365,2.7494,1,1
1,RHBDF1,3.4728e-06,3.3294,2.4694,1,1
1,SYDE1,2.1702e-06,3.3279,3.1188,1,1
1,ITGB5,1.1776e-06,3.32,3.2589,1,1
1,REST,6.6e-08,3.3134,2.9139,1,1
1,PSMB9,0.011326,3.2828,1.7894,1,1
1,ISG15,0.00036427,3.2629,2.1994,1,1
1,FBXO27,0.0038386,3.2284,1.7683,1,1
1,CYP1B1,0.00081983,3.2155,2.0878,1,1
1,BLVRB,5.0194e-07,3.1809,2.9331,1,1
1,HOXC10,0.00019753,3.1726,2.6845,1,1
1,OLFM2,0.00019079,3.1675,2.3844,1,1
1,ZC4H2,0.0053335,3.1499,1.7624,1,1
1,RARG,2.9532e-05,3.142,2.4303,1,1
1,KIRREL1,6.2786e-05,3.1331,2.6172,1,1
1,NOTCH2,1.5691e-07,3.1321,2.9752,1,1
1,BST2,0.0094947,3.1151,2.9649,1,1
1,LGALS3,0.00090094,3.1143,2.1628,1,1
1,WTIP,3.32e-07,3.0964,2.8642,1,1
1,CPNE8,0.0007942,3.0722,1.9285,1,1
1,CYBRD1,2.8969e-05,3.0525,2.4383,1,1
1,IFI35,8.7323e-05,3.0499,2.1404,1,1
1,EPHA2,1.8958e-07,3.0485,3.0955,1,1
1,ATF7IP2,0.014841,3.0358,1.934,1,1
1,FKBP10,6.2367e-06,3.0222,2.8519,1,1
1,P3H2,0.00010462,3.0162,2.6852,1,1
1,PLIN3,5.0194e-07,3.016,2.9943,1,1
1,RAB31,3.4421e-05,2.9993,2.5019,1,1
1,STOM,0.00027363,2.9924,2.3432,1,1
1,EFEMP2,1.8521e-05,2.9892,2.5154,1,1
1,PPIC,1.6729e-06,2.9654,2.8763,1,1
1,RASSF8,8.6581e-06,2.9365,2.2582,1,1
1,F2R,0.00013917,2.9298,1.9753,1,1
1,AXL,7.5414e-07,2.9135,3.3567,1,1
1,IER3,5.2837e-06,2.9075,2.6472,1,1
1,SERPINB6,6.5147e-05,2.8817,2.4665,1,1
1,CAV2,0.00010845,2.8526,2.9142,1,1
1,RBPMS2,4.2869e-06,2.8498,2.3288,1,1
1,YBX3,1.3441e-06,2.8488,3.589,1,1
1,HFE,6.0503e-05,2.8484,2.017,1,1
1,RNF212,0.019509,2.8421,1.5203,1,1
1,CLU,0.0064317,2.8404,2.1121,1,1
1,HTRA1,0.0028957,2.8355,2.097,1,1
1,SERPINH1,1.4268e-07,2.8207,2.8579,1,1
1,WWC2,6.2784e-05,2.8095,2.165,1,1
1,CD70,0.00072218,2.8036,2.441,1,1
1,ADM,0.00017796,2.7718,2.4129,1,1
1,TNFSF12,5.2137e-05,2.7567,2.2773,1,1
1,TNFRSF10D,3.0574e-06,2.7416,2.3299,1,1
1,OAF,7.3528e-06,2.7303,1.9996,1,1
1,ETV4,0.00069957,2.7269,1.8199,1,1
1,TNFRSF12A,0.00055855,2.7127,2.4209,1,1
1,CDK6,0.00030804,2.7068,1.9849,1,1
1,GAS2L1,9.0551e-05,2.6885,1.7632,1,1
1,NFKB2,1.4044e-06,2.6857,2.4353,1,1
1,LTBP1,0.00063551,2.6744,2.1165,1,1
1,PROS1,0.00098941,2.6456,1.8291,1,1
1,GULP1,0.0025817,2.6439,1.7184,1,1
1,RAB34,3.8131e-07,2.6423,2.8699,1,1
1,RNF135,1.1039e-05,2.6405,1.9555,1,1
1,ZYX,2.1702e-06,2.6364,2.8753,1,1
1,IL1RAP,0.00021909,2.5927,1.9439,1,1
1,PPP1R14A,0.017137,2.5892,1.5625,1,1
1,TUBB4A,0.0083523,2.5774,1.6616,1,1
1,CD99,0.00092958,2.5743,2.6252,1,1
1,ZNF217,8.7323e-05,2.5619,2.5089,1,1
1,MICB,0.0016619,2.5617,1.7687,1,1
1,SP100,0.017549,2.5499,1.569,1,1
1,TMEM200B,8.6584e-06,2.545,2.129,1,1
1,CLDN1,0.0042883,2.539,2.0594,1,1
1,ATP8B3,0.0028957,2.5302,1.729,1,1
1,NOTCH3,7.013e-05,2.5101,2.4231,1,1
1,SGMS2,0.00067758,2.5025,1.5627,1,1
1,NQO1,0.0028957,2.5005,1.7341,1,1
1,SQOR,1.6455e-05,2.488,1.8153,1,1
1,SYCP2,0.00012512,2.4871,2.1915,1,1
1,HLA-F,0.0045306,2.4441,1.7973,1,1
1,KIF1C,1.4268e-07,2.4426,2.2309,1,1
1,CHST3,3.3286e-06,2.4387,1.9919,1,1
1,RFLNB,0.00065623,2.4228,1.6384,1,1
1,CCDC102A,4.7955e-07,2.4126,2.0152,1,1
1,ANXA2,5.0226e-05,2.4026,2.535,1,1
1,BCL2L12,8.8325e-08,2.3995,2.5747,1,1
1,SP110,2.1663e-05,2.3967,1.8072,1,1
1,TCF7L1,0.00037661,2.3935,1.6507,1,1
1,AKAP7,3.0573e-06,2.3658,1.7952,1,1
1,HACD1,0.00020447,2.3656,1.9944,1,1
1,TRIM7,0.0010527,2.3602,1.5934,1,1
1,TCIRG1,0.0059384,2.3545,1.4825,1,1
1,METTL7B,0.0060989,2.3527,1.6965,1,1
1,PAPSS2,0.0030654,2.3416,2.023,1,1
1,EPDR1,6.7596e-05,2.3322,2.2567,1,1
1,HMOX1,7.2754e-05,2.3281,1.9056,1,1
1,KLHL5,1.0184e-05,2.3239,2.3423,1,1
1,COL4A1,0.0011549,2.3133,1.905,1,1
1,RNASE4,0.00016021,2.3132,1.5738,1,1
1,ACSF2,2.1663e-05,2.3088,1.906,1,1
1,AKR1E2,0.0037325,2.295,1.5918,1,1
1,DKK1,0.011904,2.2929,1.9396,1,1
1,TAP1,0.0021689,2.2833,1.6552,1,1
1,COL4A2,0.0073363,2.2825,1.7075,1,1
1,ACOT9,9.0221e-07,2.2806,2.4433,1,1
1,MFGE8,5.6173e-05,2.2804,3.1038,1,1
1,NABP1,0.00012073,2.2696,2.0561,1,1
1,GALM,0.011326,2.2613,1.1534,1,1
1,MDFIC,0.0013457,2.2531,1.5075,1,1
1,MCOLN2,0.0021689,2.2318,1.3167,1,1
1,IL4R,2.2524e-05,2.2216,2.1614,1,1
1,DOCK1,1.071e-07,2.2208,2.3746,1,1
1,TRIM58,0.0060981,2.2039,1.8275,1,1
1,AGRN,7.547e-05,2.1995,2.0262,1,1
1,SLC25A43,4.1112e-06,2.1956,1.9398,1,1
1,TMEM63A,5.6174e-05,2.1887,1.7053,1,1
1,PACSIN3,9.0221e-07,2.1844,1.9538,1,1
1,LOXL2,0.016339,2.1689,1.3689,1,1
1,EFNA4,1.5815e-05,2.1643,1.8845,1,1
1,LRP10,0.00052342,2.155,1.6188,1,1
1,HOXC13,0.00087308,2.1527,1.4203,1,1
1,TFPI2,0.0079323,2.1312,3.0964,1,1
1,ARSD,0.014485,2.1237,1.2221,1,1
1,IKBIP,0.00010845,2.0939,1.7449,1,1
1,ALDH1A3,0.00043712,2.0848,1.5062,1,1
1,SMAD3,5.7413e-06,2.0814,2.1271,1,1
1,PLCD3,2.0833e-05,2.0643,1.9505,1,1
1,TUBB6,7.013e-05,2.0527,2.2127,1,1
1,FBLN1,0.013139,2.051,1.5423,1,1
1,HOMER3,0.00012074,2.0509,1.7315,1,1
1,LRRC8E,4.2876e-06,2.0494,1.4524,1,1
1,RHOC,4.4878e-05,2.0492,2.2168,1,1
1,FSTL3,0.0071468,2.0433,1.4714,1,1
1,CRTAP,9.0551e-05,2.0416,1.7172,1,1
1,FAH,1.7474e-06,2.0353,2.0882,1,1
1,ELK3,2.6902e-06,2.0302,2.2662,1,1
1,SUGCT,6.2982e-07,2.0282,2.2453,1,1
1,RGS10,0.00041602,2.0246,1.8551,1,1
1,ERBB2,0.00012964,2.009,1.4583,1,1
1,COL12A1,0.0054793,2.0064,2.2482,1,1
1,FGF2,2.7576e-07,1.9971,2.0733,1,1
1,AMOTL2,0.00034072,1.9929,2.0444,1,1
1,ZNF185,1.1964e-05,1.9904,1.7648,1,1
1,SCARF2,1.1963e-05,1.9902,1.6871,1,1
1,RAB3IL1,1.1964e-05,1.9868,1.7036,1,1
1,TEAD4,2.3654e-06,1.9833,1.7891,1,1
1,GSDME,0.00050664,1.9766,1.7193,1,1
1,NECTIN3,0.011904,1.9737,1.3089,1,1
1,GABRE,0.012202,1.9652,1.6295,1,1
1,HOXC8,1.0601e-05,1.9638,1.664,1,1
1,TNFSF9,0.001872,1.9581,1.3629,1,1
1,STEAP1,0.00024285,1.9536,1.549,1,1
1,TWIST1,0.0015188,1.949,1.6842,1,1
1,S1PR5,0.0013456,1.943,1.0783,1,1
1,PLEKHA4,0.012203,1.9427,1.174,1,1
1,PGGHG,0.00020448,1.9393,1.4867,1,1
1,TRIM6,0.00094414,1.9378,1.8773,1,1
1,BIRC3,0.0019282,1.9357,2.0431,1,1
1,MYO1C,1.5331e-06,1.9346,1.81,1,1
1,COL5A1,0.0030653,1.9328,1.7257,1,1
1,UACA,2.3418e-05,1.9306,2.0191,1,1
1,SIX5,4.4878e-05,1.9299,1.5134,1,1
1,IL15RA,2.1663e-05,1.9293,1.6072,1,1
1,PROSER2,0.00050659,1.9291,1.5073,1,1
1,IL27RA,0.00019753,1.9279,1.5177,1,1
1,IGFBP4,0.00072223,1.9246,2.3353,1,1
1,RBMS1,8.3127e-06,1.9235,2.0777,1,1
1,COL4A5,0.0053338,1.9146,1.2911,1,1
1,ADCY7,0.0098633,1.9114,1.1001,1,1
1,NID1,0.007729,1.8997,1.6054,1,1
1,UPP1,0.00042998,1.8951,2.0352,1,1
1,QKI,5.753e-07,1.8868,1.9779,1,1
1,FNDC3B,8.1192e-05,1.8838,1.5732,1,1
1,PTGR1,0.0054795,1.8751,1.5801,1,1
1,ANG,0.00012073,1.8723,1.4259,1,1
1,ADAMTS1,2.1661e-05,1.8705,1.7423,1,1
1,NPAS2,0.00036425,1.8626,1.733,1,1
1,LRRC6,0.00010461,1.8624,1.3165,1,1
1,S1PR3,0.0021688,1.862,1.3312,1,1
1,COL5A2,0.0041716,1.8598,2.7444,1,1
1,VMP1,4.3218e-05,1.8591,1.3876,1,1
1,TEAD3,0.00012074,1.8504,1.678,1,1
1,FBXO2,0.0012662,1.8268,2.1325,1,1
1,GLI1,1.852e-05,1.8201,1.524,1,1
1,SH3KBP1,7.0571e-06,1.818,2.134,1,1
1,GADD45B,0.001662,1.8082,1.891,1,1
1,FLNC,0.0013457,1.8068,1.9038,1,1
1,EHBP1L1,9.7346e-05,1.8045,1.6064,1,1
1,PDLIM2,0.00074557,1.7992,1.4872,1,1
1,CERCAM,7.66e-06,1.7917,1.7827,1,1
1,FEZ2,6.8936e-07,1.7907,1.7484,1,1
1,SCARA3,0.011046,1.788,1.1761,1,1
1,PDE4A,0.016339,1.7866,0.9421,1,1
1,GPRC5A,0.0032441,1.7788,1.6773,1,1
1,SP140L,0.019283,1.7694,0.96092,1,1
1,RILP,0.00020448,1.7674,1.4017,1,1
1,ARPIN,1.6455e-05,1.7668,1.6988,1,1
1,HOXA1,0.0001165,1.7583,1.1778,1,1
1,EID3,0.0049174,1.7556,1.679,1,1
1,SLC47A1,0.00024285,1.7527,1.5326,1,1
1,RHBDF2,2.8418e-05,1.7515,1.6292,1,1
1,RNF207,6.7596e-05,1.7513,1.7863,1,1
1,MYL12A,9.0179e-06,1.751,1.644,1,1
1,EOGT,9.3916e-06,1.75,1.5923,1,1
1,POLD4,0.00032948,1.7478,1.4368,1,1
1,LAMB1,0.014138,1.7475,1.4315,1,1
1,ITGAV,2.4692e-06,1.7451,1.7652,1,1
1,HERC5,0.0030654,1.745,1.2473,1,1
1,PRKCQ,0.0068684,1.7341,1.0367,1,1
1,SLC35D2,0.001228,1.7334,1.5075,1,1
1,ICAM5,0.012203,1.7332,1.1378,1,1
1,PARP3,2.6307e-05,1.7314,1.4706,1,1
1,PLS3,0.00013433,1.7282,2.3275,1,1
1,VCL,1.6015e-06,1.7241,1.8758,1,1
1,TCF7L2,9.3887e-05,1.7233,1.4002,1,1
1,CLIP4,0.0021689,1.7177,1.5561,1,1
1,SLC12A4,0.00037661,1.7161,1.5748,1,1
1,APOBEC3G,0.00081984,1.7124,1.3867,1,1
1,SERTAD1,0.0001165,1.7118,1.3944,1,1
1,PDLIM7,1.1964e-05,1.7061,1.6745,1,1
1,TRIP10,7.3528e-06,1.7007,1.9162,1,1
1,COL18A1,0.013465,1.6986,1.2492,1,1
1,GNG12,0.0028141,1.6961,1.6157,1,1
1,CRISPLD1,0.0006154,1.6946,1.5554,1,1
1,KCTD11,0.0001124,1.6934,1.6007,1,1
1,ITGB4,0.00028791,1.6862,1.8461,1,1
1,RASGEF1A,0.0067808,1.6848,1.0164,1,1
1,SH3D19,1.9263e-05,1.6842,1.4621,1,1
1,CCDC80,0.00045175,1.6817,1.6893,1,1
1,TRPM4,0.00010845,1.6774,1.3768,1,1
1,CPNE7,0.019739,1.6772,1.1778,1,1
1,FAM114A1,0.00074557,1.6768,1.6564,1,1
1,TGFBR2,0.0017641,1.6664,1.8081,1,1
1,CSF1,0.00019753,1.6658,1.4217,1,1
1,BCL3,0.00013433,1.6649,1.5414,1,1
1,SMO,0.0083534,1.6633,1.4352,1,1
1,DRAM1,9.3916e-06,1.6622,1.7152,1,1
1,SDSL,0.01282,1.6613,1.2267,1,1
1,NTN1,0.0029371,1.6599,1.4062,1,1
1,EVA1B,0.0034322,1.6574,1.2913,1,1
1,SNX33,2.6902e-06,1.6515,1.5755,1,1
1,HEXB,5.0226e-05,1.6476,1.4446,1,1
1,NOG,0.0012853,1.6472,1.424,1,1
1,FBN1,0.0022992,1.6457,1.8035,1,1
1,CLCF1,4.3763e-07,1.6377,1.7282,1,1
1,GSTM4,0.0041716,1.6366,1.2662,1,1
1,MYOF,0.0039469,1.6322,2.1922,1,1
1,FRMD6,0.0024367,1.6289,1.5635,1,1
1,JDP2,0.0049174,1.6178,1.1863,1,1
1,LPAR3,0.0055535,1.6122,0.96096,1,1
1,MKX,0.0066039,1.6119,0.7996,1,1
1,SPEF2,0.00031857,1.6101,1.1107,1,1
1,FZD7,0.001191,1.6101,1.3564,1,1
1,BAG3,2.8418e-05,1.6069,1.7513,1,1
1,TMEM144,0.0054793,1.6039,1.0134,1,1
1,RILPL2,1.6729e-06,1.5995,1.6199,1,1
1,MAP3K8,8.7321e-05,1.5972,1.4129,1,1
1,CCL2,0.00092954,1.5968,1.6068,1,1
1,TTC23,0.00013917,1.5966,1.2227,1,1
1,PLOD1,4.8379e-05,1.5898,1.5165,1,1
1,OSGIN1,4.8379e-05,1.5874,1.3043,1,1
1,ITPRIPL2,0.0031536,1.5811,1.1044,1,1
1,MYRF,0.00050664,1.5767,1.0552,1,1
1,CMTM3,9.0221e-07,1.5747,1.9263,1,1
1,EVC,1.906e-06,1.5734,1.4122,1,1
1,KIF13A,3.0689e-05,1.572,1.7597,1,1
1,IL32,0.00074553,1.5714,1.7552,1,1
1,TNFRSF1A,9.3887e-05,1.5671,1.921,1,1
1,HSPB1,0.0047853,1.567,1.0229,1,1
1,AHNAK2,0.0083533,1.5659,1.5037,1,1
1,PRRX2,0.0072392,1.5587,1.6796,1,1
1,FOSL1,5.508e-06,1.5556,2.6561,1,1
1,PCOLCE,0.012508,1.5541,1.5062,1,1
1,UBTD1,1.2962e-05,1.5536,1.4757,1,1
1,RPL39L,0.0013054,1.5434,1.7202,1,1
1,IFIT1,0.00038934,1.5419,1.2411,1,1
1,VSIG10L,0.011611,1.5411,0.92476,1,1
1,CD68,0.0014299,1.5409,2.501,1,1
1,C1QL4,0.0052622,1.5393,1.2313,1,1
1,BCL9L,0.00013917,1.5386,1.4575,1,1
1,TMCO4,0.0014738,1.535,1.1226,1,1
1,LMNA,0.00087311,1.534,1.5012,1,1
1,TPM4,0.00059588,1.5305,1.224,1,1
1,LTBP2,0.009989,1.5304,1.3832,1,1
1,TMEM45A,0.0056288,1.5232,1.5563,1,1
1,HAPLN3,0.00057691,1.5211,1.907,1,1
1,EDN1,0.0020451,1.519,1.4281,1,1
1,RBMS2,6.2786e-05,1.5165,1.5627,1,1
1,TNFRSF10A,0.0075304,1.5156,1.0851,1,1
1,NEDD4,2.4346e-05,1.51,1.6764,1,1
1,SPATA20,8.1192e-05,1.5085,1.3502,1,1
1,PLEKHN1,3.057e-06,1.5048,1.2185,1,1
1,SGK1,0.0069616,1.5044,1.685,1,1
1,APOE,0.013139,1.5001,1.3594,1,1
1,SNAP23,1.7474e-06,1.5,1.3495,1,1
1,TAX1BP3,5.6173e-05,1.4969,1.2892,1,1
1,ARPC1B,0.0018173,1.4959,1.3512,1,1
1,LDLRAP1,0.00022676,1.4926,1.3881,1,1
1,GEM,0.012203,1.4862,0.90042,1,1
1,ASAP3,0.0027346,1.4858,1.2704,1,1
1,SORBS3,0.0007696,1.4843,1.4839,1,1
1,ZCCHC24,0.00040247,1.4776,1.3451,1,1
1,TRIM59,0.015574,1.4689,0.83922,1,1
1,LAMC1,3.0689e-05,1.4658,1.4963,1,1
1,ORAI3,0.0012661,1.4636,1.1894,1,1
1,CCPG1,0.00010092,1.4632,1.1592,1,1
1,MAP3K20,0.00054072,1.4569,1.173,1,1
1,EMB,0.0094949,1.4388,1.4115,1,1
1,IFI27L2,0.00353,1.4332,1.3038,1,1
1,TAP2,0.0007696,1.4314,1.545,1,1
1,NBL1,0.017549,1.4294,0.949,1,1
1,HSBP1L1,0.016339,1.4283,0.7852,1,1
1,ARHGAP10,0.00041602,1.4266,1.4372,1,1
1,RIPK2,3.4728e-06,1.4263,1.5534,1,1
1,ADAMTSL4,0.0053338,1.4233,1.2651,1,1
1,ADAM9,3.7791e-06,1.4206,1.5495,1,1
1,FUCA2,0.017137,1.4191,0.92258,1,1
1,DIAPH2,0.013967,1.419,1.1568,1,1
1,C1S,0.00029782,1.405,1.4145,1,1
1,ADORA2B,9.0548e-05,1.4043,1.5263,1,1
1,NQO2,0.00032948,1.4038,1.5846,1,1
1,CRAT,0.0071468,1.4017,1.0701,1,1
1,TLCD2,9.8616e-07,1.4004,1.4396,1,1
1,IQSEC2,0.00022676,1.3999,1.2786,1,1
1,TMEM35B,0.0060989,1.3947,0.74563,1,1
1,SUCLG2,7.6603e-06,1.3935,1.447,1,1
1,ATP10D,0.0069616,1.3921,1.1075,1,1
1,PARP14,0.013139,1.3909,1.0909,1,1
1,MAP3K6,0.00069957,1.3874,1.0917,1,1
1,RBMS3,0.00079434,1.3844,1.2953,1,1
1,SLC25A24,4.4878e-05,1.3814,1.5266,1,1
1,LPCAT2,3.1887e-05,1.3814,1.4582,1,1
1,ACAP1,0.0012661,1.3812,1.4526,1,1
1,ITPR1,3.1888e-05,1.3794,1.3087,1,1
1,NPHP3,5.2837e-06,1.3674,1.2802,1,1
1,CPQ,0.018398,1.3656,1.1367,1,1
1,ACTN1,1.7806e-05,1.365,1.482,1,1
1,GM2A,3.8583e-05,1.3618,1.4126,1,1
1,RELB,0.00012736,1.3608,1.589,1,1
1,MTMR11,0.00016595,1.36,1.3434,1,1
1,MAP7D3,0.00090094,1.3589,1.3048,1,1
1,LRP1,3.4421e-05,1.3553,1.4094,1,1
1,PPFIBP1,0.00022676,1.3538,1.2759,1,1
1,GFPT2,0.0087943,1.3478,1.3652,1,1
1,FZD2,0.00087311,1.3427,1.1584,1,1
1,AIFM2,0.0073363,1.3422,0.98238,1,1
1,SLC8B1,0.00067758,1.3395,1.1631,1,1
1,EFR3A,0.0001547,1.3394,1.2467,1,1
1,HOXC6,0.0062633,1.3379,1.3596,1,1
1,BCAS4,0.015574,1.3369,1.1043,1,1
1,LAMA1,0.0026569,1.3301,1.3996,1,1
1,SFT2D1,3.0576e-06,1.3251,1.1511,1,1
1,SOAT1,1.5201e-05,1.3224,1.1613,1,1
1,TPBG,0.02166,1.3195,1.1643,1,1
1,MYLK,0.018836,1.3182,1.0196,1,1
1,INAVA,0.0019569,1.3135,1.2714,1,1
1,PKN3,0.00017186,1.3101,1.225,1,1
1,PLEC,0.00040247,1.3084,1.2736,1,1
1,IQGAP2,0.00031856,1.3074,1.2842,1,1
1,ENDOD1,0.0001547,1.3058,1.2383,1,1
1,BOK,0.010245,1.3008,1.0509,1,1
1,GALNT4,5.0681e-06,1.2969,1.336,1,1
1,GHR,0.00087279,1.2899,1.0583,1,1
1,SUMF1,4.6597e-05,1.2897,1.2206,1,1
1,LUZP1,7.013e-05,1.28,1.173,1,1
1,NAB2,2.7343e-05,1.277,1.5391,1,1
1,NFKBIZ,0.0045306,1.277,0.92897,1,1
1,CTSB,0.00072223,1.277,0.86545,1,1
1,IL1R1,0.0003958,1.2761,1.4013,1,1
1,MAT2B,1.6455e-05,1.276,1.2354,1,1
1,ERLIN1,1.4044e-06,1.2746,1.1413,1,1
1,APOBEC3D,0.0040577,1.2682,1.0201,1,1
1,MARVELD1,0.00074557,1.2679,1.1707,1,1
1,INPP4B,0.02166,1.2666,1.0721,1,1
1,CAP2,0.0038386,1.266,1.4132,1,1
1,FBXO6,0.00031326,1.2643,1.4321,1,1
1,PALD1,0.0040578,1.2578,0.99376,1,1
1,PFKFB3,0.0067808,1.2573,1.0656,1,1
1,ADAMTSL5,0.00042997,1.2522,1.4188,1,1
1,SHISA4,0.0012662,1.2516,1.297,1,1
1,ANLN,6.7596e-05,1.2515,1.1454,1,1
1,ULBP3,0.0023671,1.2501,1.101,1,1
1,NOB1,0.00065623,1.2463,0.89856,1,1
1,PDGFRB,0.00017487,1.2456,1.4937,1,1
1,MAMLD1,0.00026902,1.2456,1.4498,1,1
1,CAMK1,0.0050528,1.2442,0.92475,1,1
1,TSPO,0.00059588,1.2409,1.3162,1,1
1,CTSA,0.0032441,1.2403,0.84902,1,1
1,RGS20,0.0067808,1.24,1.3463,1,1
1,PPM1M,0.00011443,1.2373,0.98046,1,1
1,PIK3CD,0.0085714,1.2361,0.96441,1,1
1,GALNT10,0.0056288,1.2332,1.1524,1,1
1,TLN2,7.547e-05,1.2331,1.0935,1,1
1,FAT1,0.02166,1.233,1.2448,1,1
1,OSTM1,6.0504e-05,1.2309,1.228,1,1
1,RAB42,0.0087944,1.2281,1.1712,1,1
1,KLF2,0.00029782,1.2262,1.3672,1,1
1,SNX7,0.0006154,1.2199,1.3686,1,1
1,DGKA,0.0066042,1.2196,0.92811,1,1
1,DYRK4,0.00049035,1.2177,1.1979,1,1
1,RSU1,1.4039e-05,1.2121,1.4233,1,1
1,BAG2,0.0010859,1.2112,1.002,1,1
1,RNF217,0.0034322,1.2084,0.92359,1,1
1,TGIF1,0.0025083,1.2083,1.3286,1,1
1,SGMS1,6.0504e-05,1.2068,1.1288,1,1
1,SPRED1,1.4044e-06,1.2043,1.4445,1,1
1,LCAT,0.0099891,1.204,0.8656,1,1
1,ETHE1,0.00020448,1.2019,1.62,1,1
1,PPP1R13L,0.0021062,1.2012,1.1413,1,1
1,MGMT,0.00061534,1.2007,1.6374,1,1
1,TRIM21,0.00069957,1.1989,1.3646,1,1
1,FGFR4,0.0075304,1.1983,0.98947,1,1
1,TMEM120A,0.001986,1.1976,0.91954,1,1
1,PLCB3,2.2523e-05,1.1952,1.0388,1,1
1,SMAGP,0.00067758,1.1945,1.0417,1,1
1,BMP1,0.0026572,1.1933,1.1148,1,1
