   8.9613558e+00  -4.6652645e+01   2.1611370e+00  -6.3090929e+00  -2.4720280e+01  -7.6482388e+00  -1.0378882e+01   2.3885670e-01   1.5981185e+01   6.8443347e+00  -1.3290232e+01  -3.1232032e+00  -1.5560204e+00   2.1480949e+01   7.7914352e+00  -7.5493771e+00  -5.1668308e+00   7.3165970e+00  -4.4688795e+00   3.9439209e+00  -5.6998037e+00   3.6626660e+00   7.0962739e+00   1.3596453e+00   9.7505806e+00  -6.0164893e+00   5.7304173e+00  -2.1553085e+00  -2.4194385e+00  -1.0960801e+01   1.5884060e+00   2.8520282e+00  -1.3071378e+01   1.9951812e+00  -4.3951324e+00   1.5564909e+01  -1.8105342e+00   9.5956041e+00  -2.2513650e+00  -9.6986019e+00   5.1237333e+00   7.7554394e+00   4.6594776e-01   8.1327589e+00  -7.3581298e+00  -4.7683013e+00   9.6760378e+00   3.4775559e+00   4.5781793e+00   5.7439785e+00  -6.8286028e+00   3.8757305e+00  -1.6822868e-01   3.0901389e+00  -2.7812536e+00  -1.2951491e+00  -4.6177562e+00   3.7371962e+00  -1.4279996e+01  -8.5527930e+00   1.6847781e+00  -5.1306335e+00  -3.6234853e+00   6.0697743e+00  -2.1712249e-01  -2.0898872e-01   3.8756800e+00   5.4375338e+00  -6.3765815e+00  -1.2140011e+00   2.7751200e+00  -3.2186555e+00  -3.6392639e+00   1.2118892e+00  -2.3873495e+00  -1.4055844e+00  -1.3487103e+00  -9.9760865e-01   2.8016598e+00   5.8655134e-02
  -2.1813627e+01  -1.4584068e+01   3.1623613e+01  -6.7846205e+00   1.4869572e+01  -3.7023379e+00  -7.6664302e+00  -1.6556165e+01  -8.0861625e+00   1.5202985e+01   8.0561590e+00  -2.4736679e+00   1.0936616e+00  -4.0135213e-01  -1.7502128e+01   7.1100302e+00   9.0638666e+00   8.7956885e+00  -2.9274108e+00  -4.5939725e+00  -1.4239092e+00   3.1733446e+00   9.8625273e+00   8.4842798e+00   2.9027218e+00  -1.0114470e-01   4.2694027e+00   1.2828547e+01  -2.2856278e+00   5.2458452e+00  -5.3334360e+00   5.5895239e+00   1.2401124e+01  -1.2751236e+01  -1.2014226e+01  -7.0943804e+00   3.5504293e+00  -2.2568019e+00   9.5220581e+00   1.1051095e+01  -7.9074372e+00  -7.8533565e+00   1.1252236e+01   8.0995729e+00  -1.7503237e+01   8.5635471e+00  -2.5067314e+00   4.0378364e+00   1.1418031e+00   6.4429888e-01  -1.1900501e+01   2.4997077e-02   6.7511212e+00  -5.3361946e+00  -3.5848562e+00   4.4032791e+00  -1.3242477e+00   4.4081379e+00  -5.4960638e+00  -5.8369668e-01   7.5149191e-01   1.0349356e+00  -4.3359409e+00   4.5409096e+00   1.1437510e+00   3.3179811e+00  -2.5550882e+00   2.3784246e+00  -8.2999973e-01  -2.9941760e+00   8.7711704e-01   2.6481677e-01   2.6131589e+00   4.1717353e-02   4.6459829e-01  -1.0289458e+00  -1.7091913e+00  -1.3581168e+00  -1.7095663e-01   4.3134201e-02
   4.2044894e+01  -2.7237464e+01   4.3804286e+00   1.5679181e+01  -2.3908297e+01  -2.2275198e+00  -1.3537180e+01   7.2884221e+00   4.1532053e-01   1.8260910e+01   3.7211376e+00  -1.9256114e+01   1.1549329e+01  -8.1930388e-01   3.3482383e+00  -1.4714205e+01   1.2043184e+01  -3.2585181e-01   9.0135548e+00  -4.6575405e+00  -3.1383289e+00   6.7933365e+00   5.5733714e+00  -8.8498281e+00   1.8880725e+01  -1.7166764e+01   5.6384549e+00  -1.1464047e+00   5.6327170e+00   2.9682530e+00  -8.6023824e+00  -1.1661306e+01   5.3677738e+00   3.3813125e+00   2.9525569e+00   8.5645841e+00  -6.8944582e+00  -1.2949782e+00  -2.0975939e-01   2.4938542e+00   3.2732512e+00   6.6636832e+00  -2.3764716e+00   8.0289138e+00  -5.1249917e+00   8.1874869e+00  -3.4471123e+00   7.7027396e+00   3.4156865e+00   1.5943300e+00   4.4920308e+00   2.9671905e-01   3.0689369e+00   2.3286702e-01  -1.0741334e+00  -1.1256442e+01   3.6882698e+00  -4.5775335e+00   4.9597751e+00   1.0525423e+01  -2.4906904e+00   9.8797358e+00   1.0464985e-01   7.1765028e-01   1.3519598e+00   5.0134055e-02  -3.6151805e+00  -7.5933003e+00   4.0838374e+00   2.4091973e+00   3.8905025e-01   1.7499143e+00   1.4636875e+00  -5.0088033e+00   2.6000587e+00   3.8997835e-01   1.9740288e+00   1.6083878e+00  -3.0400655e-01   4.4730829e-02
  -2.4309723e+01   2.2978286e+01   1.7583156e+01  -5.5792844e+00  -5.2576297e-01  -1.3580097e+01   2.0588520e+01  -7.8293780e+00  -8.2084735e+00  -8.0375265e+00  -4.4228626e+00  -1.5156691e-01  -3.4717427e+00   4.2692153e-01  -4.5108960e+00   2.8556247e+00  -3.3463321e+00   2.1786707e+00   4.7278429e+00  -1.1819229e+00   2.8291083e+00   4.4274634e+00   2.4381563e+00   5.2581931e+00   3.0381588e-01   3.4661903e+00  -4.5536298e+00   2.2232844e+00   2.6292455e-01   7.5369105e+00   6.1293188e+00  -5.0703863e+00  -4.2572571e+00   1.3599256e+00   1.3097718e+01   1.1488449e+01   4.5144190e-01  -2.2512936e+00  -6.5921623e+00   3.3032045e+00  -9.6780469e+00   6.2650959e+00  -4.6731346e+00  -1.7769809e+00  -9.5510484e+00   5.8622636e+00  -5.4126295e+00  -4.2126122e-02   1.4412321e+01   5.1586964e+00   1.9262848e+00  -2.6635259e+00  -4.3341511e+00   1.2997165e+00  -5.0720866e+00   5.9558400e+00  -2.2177071e+00  -1.0266968e+01  -5.8228902e+00   6.4169348e+00  -6.6114770e-01  -1.4344276e+01   2.0590169e+00  -8.3918856e+00  -1.1395892e-01  -1.5696442e+00  -1.3300502e+01  -2.1190183e+00  -9.8395534e+00   5.2796971e+00  -1.9967319e+00   2.6107321e+00   2.2759830e+00  -2.6506873e+00  -1.0657986e-02  -1.1014674e+00  -2.4707847e+00   3.3249645e-01   5.0780930e-01  -3.4752098e-02
   1.6357994e+01  -2.8549873e-01   8.5842191e+00   4.0993352e+00   4.3906387e-01   3.9761653e+00   1.4589362e+01  -3.7278585e+00   1.9657714e+01   8.5819713e+00   1.7456718e+01   2.5011346e+00   6.5673093e+00  -2.0213473e+00  -7.9504671e-01  -9.4055909e+00  -1.7716220e+00   4.3669985e+00   1.1507987e+01  -1.4350967e+01  -2.6346316e+00  -3.2508585e+00  -2.3364089e-01   1.8501530e+00  -1.1588719e+01   7.4899923e+00  -1.7337042e+00   3.4921958e+00  -9.2400812e+00  -2.4642577e+00  -4.3479620e+00  -1.2937297e+00  -9.9411662e+00   1.0076242e+00  -1.0801617e+00  -7.9518449e+00  -3.4109694e+00  -8.6385512e-01  -2.8225588e+00   4.0054731e+00   1.0950641e+01   4.2695791e+00   5.0993234e+00   7.1827764e+00   4.3550675e+00   2.8606810e+00  -3.4126851e+00  -1.7997931e+00  -2.4389155e+00  -3.3712753e+00   2.5792732e+00  -3.8084421e-01   6.2912367e+00   3.3650068e+00  -1.4440606e+00   1.4760685e+00   5.8404493e+00  -1.1185243e+01  -8.8044269e+00  -3.9648078e+00  -3.4658218e+00  -8.2606477e+00  -8.6037049e-01  -8.2702437e-01  -3.1718274e+00  -1.8530720e+00   5.5649204e+00  -7.1331400e+00  -7.3825703e-01  -1.2732591e+01   4.1087610e+00   2.7438739e-01   2.7067945e+00  -1.1131221e+00   1.2109570e+01   9.3385741e-01  -2.2460769e+00   9.1042439e+00  -3.1173807e+00  -4.1024954e-02
   1.4618334e+01  -1.6338487e+01   2.8007842e+01  -1.7196650e+00  -1.5025526e+00  -8.9158165e+00  -1.1164000e+00  -1.0576792e+01   9.3015919e+00   5.6942008e+00  -1.2908346e+01   6.1333511e+00   6.6215106e+00  -1.0008521e+01   7.0064784e+00   5.5799722e+00   4.4578426e+00   5.5740947e-01  -1.3487154e+00   8.9779578e+00   3.1424378e+00  -7.3435126e+00  -2.8214674e+00  -3.2434344e+00   8.1280468e+00   5.2222540e+00  -9.6824459e+00  -8.9336448e+00   5.7476761e+00   7.1134153e+00   8.7876292e+00   3.4381482e+00  -3.6807579e+00   7.3311291e+00   3.1549496e-01  -1.0360734e+00   1.3794093e+01  -2.1790605e+00   6.8340220e+00   6.7052649e-01   3.3443164e-01   1.9679668e+00  -9.2280195e+00   3.8201440e+00   9.4155039e+00   1.3272750e+01  -9.0809451e-01  -5.7431868e+00   5.4213450e+00  -7.1117581e+00  -5.8098565e+00   5.2079139e+00   3.9710909e-01  -9.0557845e+00   7.3090648e-01   1.7533544e+00   8.8723964e+00   3.9768424e+00  -8.0394235e+00   5.7427658e+00  -1.2526997e+01   4.6345698e+00   3.5870671e+00   5.5688557e-01   5.5490533e-01  -5.1345015e+00  -9.2232440e-01   1.7847657e+00  -5.2769180e-01  -5.7513456e+00  -1.3177791e+00  -7.7668278e+00  -7.0049337e+00   1.1609941e+00   4.4938093e+00   2.8462910e+00  -1.4062884e+00  -7.3682882e+00   1.8141158e+00   3.4196276e-02
   2.3973505e+00   2.1548670e+01   4.1206448e+01   9.7684692e-01  -2.7472784e-01  -2.0310522e+01  -1.0946762e+01  -1.4498878e+01  -1.1583446e-01   4.1765254e-01  -8.6557442e+00   1.0124316e+01   4.7392208e+00  -7.0511361e+00   1.3482305e+01   1.4856114e+00  -6.7222828e+00  -2.3863952e+00  -1.1406156e+01   1.4652137e+01   1.3781389e+01  -8.3777862e+00   5.0766265e+00  -1.4882288e+00   3.7240215e+00  -1.3777856e-01   8.8323035e+00  -5.4018273e+00   5.3479273e+00   5.0700659e+00   1.6678850e+00  -7.6910289e+00   9.9525397e+00   2.3719067e+00  -2.8490719e+00  -6.8093624e+00  -2.1107150e+00   2.5211865e+00  -4.8277687e+00  -1.2367147e+01   7.8677551e+00  -1.3085988e+00   1.1318368e+01   6.0321073e+00   4.8449616e+00  -1.9408456e+01  -1.1124023e+01   6.0885213e+00   4.5856571e+00  -6.9199601e+00  -3.3057243e+00  -4.1909663e+00   2.5144691e-01  -3.6908237e-02  -2.3076131e+00  -1.6415339e+00  -8.9069507e+00   3.6246353e-01   1.4568412e-01   2.4416209e+00  -3.2879654e+00  -4.0540837e+00   4.1525397e+00  -1.9555823e-01  -7.9420646e-01   3.7176939e+00  -3.2455268e+00  -3.1820833e+00   3.2042168e+00  -2.4650590e+00  -1.2632105e-01  -1.2806415e+00   8.5891586e+00  -1.9312054e+00   2.8481432e+00  -2.2142131e+00  -3.8668152e+00  -4.4337424e-02   3.1951597e+00  -8.9632434e-02
  -3.6628635e+00   3.3018103e+01   2.7665855e+01   8.7556486e+00   1.1757417e+01   6.4989616e+00   1.0793386e+01  -3.2607121e+00   3.4507935e+00  -4.9770755e-01  -3.4636427e+00  -1.9334251e+00   7.2189445e+00  -6.4819337e-01   7.9194507e+00  -2.1157145e+00  -1.4032002e+00  -5.2589452e+00   5.7561611e+00  -4.7992921e+00  -2.8916056e+00  -2.9278187e+00  -3.6680585e+00   1.4943562e+00   6.3604853e+00  -2.4816157e+00  -6.5761532e+00   9.9676548e-02  -4.6993423e+00   2.4977508e+00   8.1998569e-01   9.0660730e-01   4.0225746e+00   6.5097183e+00   2.1088026e+00  -1.0549897e+01  -2.0242091e+00  -7.5127246e-01  -8.4934788e+00   3.7205152e+00   3.4079490e+00   3.4735219e+00   4.5381134e+00   1.2550680e+00  -2.7570342e+00  -5.7084993e+00  -1.1790855e+00  -9.4160701e+00  -9.8997448e+00   1.6702535e+00   5.3314318e+00  -1.7326210e+00   5.5770512e+00   2.3176301e+00  -1.1166038e+01  -4.5493683e+00   4.0588198e+00  -2.3629264e+00   4.4894198e-01   2.6276851e-01  -3.6014879e+00  -1.8642078e+00  -1.1621402e+01   3.0694025e+00  -8.7853011e-01   6.8149472e+00  -1.8822897e+00   8.8881342e+00  -4.0940397e+00   1.3616438e+01   1.1785753e+01  -6.4715792e+00  -4.7573421e+00  -5.4534299e-02   2.7127240e+00  -3.2621240e+00   6.4348375e+00  -8.6136735e+00  -1.1781415e+00  -5.0795822e-02
   2.0964379e+01  -1.6448553e+01   1.0934834e+01   1.3771341e+00  -3.0022273e+01  -4.3763430e+00  -1.9748573e-01   4.2007418e-01   1.3172252e+01   7.8650779e+00   6.9631144e+00   9.8041127e-01   1.4660558e+01  -1.5157957e+01  -6.9483469e+00  -1.0161586e+01  -4.0276938e+00   1.4065628e+01   4.5417502e+00  -3.1586346e-01   1.3780796e+00  -1.9568827e+00  -7.7627521e+00  -4.0407539e+00  -3.2776422e+00  -9.2241612e+00   8.6869412e+00   2.4026085e+00  -6.2434642e+00  -4.7191260e+00  -6.6839976e+00  -3.9811331e+00   5.4304489e+00  -7.5448656e-03   1.1764588e+00  -3.0776493e+00  -3.2580040e+00  -1.8578325e+00  -3.9251177e-01   1.6209893e+00  -4.2843893e+00   1.7549792e+00   1.8381628e+00   6.3912339e+00  -8.0586592e-01  -6.9505030e+00   8.2848788e+00  -1.8384399e+01   5.3481885e+00  -4.6035567e-02  -6.9270115e+00   1.8489550e+00  -4.8790816e+00   3.7674703e+00   1.6881360e+01   9.0446939e+00   4.2684249e+00  -6.6752503e-01   7.4859297e+00   1.5491594e+00   4.9578203e+00  -4.8426269e+00  -1.2673053e+00  -7.7103482e+00  -4.6580697e+00   4.7695829e+00  -4.1346065e+00   3.0501500e+00   5.9633720e-02  -2.6090501e+00  -4.1122825e+00  -5.8666012e+00   1.5687748e+00   2.2112647e+00  -3.4391904e+00   2.2043760e+00   4.3067755e+00  -5.4010882e+00   1.2790367e+00   2.8889259e-02
  -9.0386498e+00   2.5783425e+01  -2.2327967e+01  -1.5572395e+01   9.7351201e+00  -2.0570110e+01   4.9513706e+00   8.4459290e+00  -4.5544022e-01   1.2107648e+01   5.4330633e+00  -2.6318501e+00   5.0962054e+00  -1.4076078e+01  -1.0514618e+01  -1.4246416e+00  -6.4604003e+00  -1.6945856e+01  -6.8870141e+00  -8.4576217e+00   1.8251629e+00   1.6527521e+00  -5.0691296e+00  -1.5888113e+00   7.5719934e+00   2.5214038e-01   1.4074540e+01  -1.8861869e+00   1.0425795e+01  -1.2426615e+01   7.3745793e-02   1.7200108e+01   8.3865017e+00   9.3084103e+00   8.0683079e+00  -9.6762436e+00   6.4242627e+00   4.3738184e+00  -6.8168850e+00  -6.6111846e-01   9.7611628e-01   2.8201600e+00   1.3039895e+00   2.9181541e+00  -5.4241209e+00   2.4148273e+00   1.6149663e+00  -1.3014774e+00   7.7279302e+00   4.3217362e+00   2.5202914e+00   1.4177748e+00  -3.4186958e-01   4.2614070e+00  -7.7349283e+00  -4.1097118e-01   7.1336478e-01   7.5331591e+00   5.9978445e+00  -6.3254320e+00   1.2321259e+00   3.7052802e+00  -2.1247347e-02  -5.7676185e+00  -6.7630970e+00  -9.9382668e+00   3.5127948e+00   1.5498731e+00  -5.2284440e+00  -4.4276529e+00  -3.8567653e+00  -1.9114558e-02  -1.8086616e+00  -8.4812541e+00   3.0767857e+00  -7.4627125e+00  -2.6399794e+00  -1.5850197e-01  -8.6573844e-01  -1.5984914e-01
