5.776019021868705750e-02 -7.317302376031875610e-02 8.640707284212112427e-02 8.335249125957489014e-02 -2.484506741166114807e-02 1.011440809816122055e-02 2.426204737275838852e-03 1.531595736742019653e-02 -1.672648265957832336e-02 9.896419942378997803e-03 -2.693728916347026825e-02 1.061518304049968719e-02 -2.761756768450140953e-03 -2.057744562625885010e-02 2.424104325473308563e-02 4.466482438147068024e-03 2.999589592218399048e-02 -2.259951143059879541e-04 -8.540610782802104950e-03 -2.766681089997291565e-02 2.232254482805728912e-03 3.355783177539706230e-03 8.511165156960487366e-03 -9.457916952669620514e-03 -1.006684266030788422e-02 1.687339507043361664e-02 2.363923750817775726e-02 -3.432320198044180870e-03 2.799980901181697845e-02 -4.614296776708215475e-04 -7.844910956919193268e-03 3.984534996561706066e-04 1.302078180015087128e-02 6.880547851324081421e-03 8.179694414138793945e-03 1.179150585085153580e-02 -3.903428837656974792e-02 5.581128410995006561e-03 -1.346866041421890259e-02 -1.651948550716042519e-04 -4.747035447508096695e-03 -1.014760136604309082e-02 -3.112852340564131737e-03 1.403821911662817001e-02 8.589995093643665314e-03 4.161378092248924077e-05 4.838676832150667906e-04 4.116924945265054703e-03 -8.022015914320945740e-03 -1.170794758945703506e-02
4.268465563654899597e-02 -9.230957180261611938e-02 6.786230951547622681e-02 3.307127207517623901e-02 4.664848744869232178e-02 2.455453795846551657e-04 -1.946334494277834892e-03 1.228026114404201508e-02 -2.097785659134387970e-02 5.294511839747428894e-02 -4.294665530323982239e-02 2.717856131494045258e-02 2.630915492773056030e-03 -1.989595592021942139e-02 3.178802877664566040e-02 5.066032172180712223e-04 1.667500101029872894e-02 -4.915394820272922516e-03 -9.626341052353382111e-03 -6.122078001499176025e-02 -6.470377091318368912e-03 2.118364721536636353e-02 2.540142275393009186e-02 -2.226126007735729218e-02 -2.772434381768107414e-03 1.119043678045272827e-02 4.206797480583190918e-02 -1.579218544065952301e-02 2.239948324859142303e-02 6.565141491591930389e-03 -7.573632174171507359e-04 1.065597124397754669e-02 6.863133981823921204e-03 1.719401031732559204e-02 5.805053282529115677e-03 3.349449113011360168e-02 -7.590534538030624390e-02 4.779885336756706238e-02 -4.912065714597702026e-02 1.675574923865497112e-03 -8.697165176272392273e-03 1.367839402519166470e-03 -2.513613738119602203e-02 -1.001070719212293625e-02 1.919078268110752106e-02 1.924148947000503540e-02 -1.565955951809883118e-02 6.963919848203659058e-03 1.079371944069862366e-02 -1.430368237197399139e-02
2.537532895803451538e-02 -7.862963527441024780e-02 6.138204596936702728e-03 -3.000752627849578857e-02 9.647311270236968994e-02 -9.752981364727020264e-03 5.008273874409496784e-04 3.986867144703865051e-03 -1.779475860530510545e-04 2.740627527236938477e-02 -2.094909548759460449e-02 2.081803604960441589e-02 -7.177563849836587906e-03 -1.688172295689582825e-02 6.419485434889793396e-03 1.708692684769630432e-02 4.965877626091241837e-03 -2.529945410788059235e-02 -9.778928011655807495e-03 -4.328374564647674561e-02 2.052082866430282593e-02 -5.546690430492162704e-03 -1.775524578988552094e-02 3.058134764432907104e-02 -9.247782640159130096e-03 -1.224311813712120056e-02 -6.689714640378952026e-02 9.991538524627685547e-02 -1.738352701067924500e-02 -2.609966695308685303e-02 2.244908921420574188e-02 -8.574185892939567566e-03 -1.184729393571615219e-02 9.032178670167922974e-03 -2.082924172282218933e-02 -1.938997954130172729e-02 1.576750725507736206e-02 -2.357134781777858734e-02 2.052422426640987396e-02 7.585959392599761486e-04 -1.128972880542278290e-02 -1.093229278922080994e-02 9.105648845434188843e-03 7.891581393778324127e-03 4.536987747997045517e-03 4.445955622941255569e-03 3.952061291784048080e-03 1.158954226411879063e-03 -2.985258959233760834e-02 1.726753264665603638e-02
-1.053549163043498993e-02 -3.198101371526718140e-02 -7.080897688865661621e-03 -1.800006628036499023e-02 1.514194812625646591e-02 7.885944098234176636e-03 -1.046452019363641739e-02 1.729721948504447937e-02 -3.610243089497089386e-03 4.532041400671005249e-02 -3.523428738117218018e-02 1.380991935729980469e-02 -1.488161506131291389e-03 -1.306384894996881485e-02 -3.261471283622086048e-04 1.009245496243238449e-02 -1.775901764631271362e-02 -2.015670761466026306e-02 -8.730640634894371033e-03 6.596938241273164749e-03 -1.045816857367753983e-02 1.718093757517635822e-03 -6.151114124804735184e-03 2.069625305011868477e-03 1.225949544459581375e-02 -7.260253187268972397e-03 -3.265561768785119057e-03 3.181423991918563843e-03 -8.224040269851684570e-03 1.095386315137147903e-02 -3.216736717149615288e-03 3.889690153300762177e-03 -5.469181109219789505e-03 1.149508729577064514e-02 -7.662061136215925217e-03 7.452327758073806763e-03 3.596439957618713379e-03 1.911289617419242859e-02 -8.685425855219364166e-03 3.358082845807075500e-03 3.868828294798731804e-03 1.568479463458061218e-02 -1.106886379420757294e-02 -1.678631640970706940e-02 4.549732897430658340e-03 -8.927113376557826996e-03 -5.634292960166931152e-03 -3.509459318593144417e-03 1.267719827592372894e-02 -3.956157714128494263e-03
6.311419606208801270e-02 -8.406547456979751587e-02 8.037530630826950073e-02 7.185702025890350342e-02 -4.092132300138473511e-02 1.041690260171890259e-02 -1.225522812455892563e-02 1.310481876134872437e-02 -1.158175058662891388e-02 1.835750974714756012e-02 -1.714844256639480591e-02 1.268365234136581421e-02 -1.572641171514987946e-02 -1.712511107325553894e-02 1.705624721944332123e-02 8.492100168950855732e-04 7.228483445942401886e-03 1.065228600054979324e-02 -7.550267037004232407e-03 -3.282374516129493713e-02 1.045207958668470383e-02 6.658898666501045227e-03 1.611050404608249664e-02 -6.439785007387399673e-03 -6.140349432826042175e-03 1.573168300092220306e-02 2.891065180301666260e-02 -1.103990338742733002e-02 1.211635582149028778e-02 2.938895951956510544e-03 1.458517368882894516e-02 1.000995002686977386e-02 -2.694083610549569130e-03 -3.663148672785609961e-04 1.285238657146692276e-03 6.074033211916685104e-03 -3.102567791938781738e-02 -5.171834956854581833e-03 -2.284883894026279449e-02 -8.670586161315441132e-03 1.207772735506296158e-02 -3.177473694086074829e-02 -4.331483040004968643e-03 -1.933365128934383392e-02 -2.346265129745006561e-03 -2.766729146242141724e-02 -3.215280920267105103e-02 7.950891740620136261e-03 8.343163877725601196e-03 7.867491245269775391e-02
5.730953812599182129e-02 -8.422437310218811035e-02 8.672717213630676270e-02 8.425477892160415649e-02 -3.982459753751754761e-02 -2.088452602038159966e-04 -6.268081720918416977e-03 1.063050609081983566e-02 -2.055040793493390083e-03 3.130841627717018127e-02 -2.503400295972824097e-02 1.602792181074619293e-02 -4.132019355893135071e-03 -2.323855273425579071e-02 1.181173883378505707e-02 -4.097240511327981949e-03 1.958608813583850861e-02 1.660622283816337585e-02 -1.919680461287498474e-02 -3.151639923453330994e-02 -9.743134491145610809e-03 1.799420267343521118e-02 1.802891679108142853e-02 -1.166526786983013153e-02 4.869665950536727905e-03 1.563884131610393524e-02 2.721294946968555450e-02 -1.245674490928649902e-02 6.652723997831344604e-03 9.644399397075176239e-03 8.072072640061378479e-03 -2.222435083240270615e-03 -5.269924295134842396e-04 2.919343998655676842e-03 7.908767089247703552e-03 -8.917562663555145264e-03 -1.557205244898796082e-02 -4.741002805531024933e-03 -1.411206740885972977e-02 -5.588579806499183178e-04 -6.983366794884204865e-03 -1.600268483161926270e-02 -1.156976539641618729e-02 -9.721312671899795532e-03 3.663619514554738998e-03 3.627219703048467636e-03 5.011178553104400635e-03 1.745154964737594128e-03 1.245526038110256195e-02 1.051059365272521973e-02
3.957910835742950439e-02 -6.266514956951141357e-02 4.465330764651298523e-02 4.784100130200386047e-02 -5.411881022155284882e-03 -5.533876828849315643e-04 -1.259784400463104248e-02 2.140851691365242004e-02 -1.647231169044971466e-02 5.793816223740577698e-02 -4.514811187982559204e-02 2.931133657693862915e-02 -1.927544735372066498e-02 -2.125158533453941345e-02 1.288468576967716217e-02 6.362949497997760773e-03 1.382866571475460660e-06 -8.353089913725852966e-03 5.651046521961688995e-03 -2.819868363440036774e-02 -1.876694383099675179e-03 -1.218661665916442871e-03 -3.884579520672559738e-03 -4.694935400038957596e-03 -1.045326609164476395e-02 6.546745542436838150e-03 1.503090001642704010e-02 -5.317705683410167694e-03 6.067757029086351395e-03 2.094437368214130402e-02 1.061811763793230057e-02 2.704311627894639969e-04 7.656987290829420090e-03 2.735577523708343506e-02 -1.411876361817121506e-02 2.107061259448528290e-02 -2.412466704845428467e-02 2.238873951137065887e-02 -2.814900688827037811e-02 2.443968318402767181e-03 -1.178401429206132889e-02 1.033755019307136536e-02 -3.936930093914270401e-03 -1.806149445474147797e-02 8.227484067901968956e-04 -8.903339505195617676e-03 -1.660196855664253235e-02 3.881388576701283455e-03 3.027128521353006363e-03 -7.891872897744178772e-03
3.582914173603057861e-02 -8.004044741392135620e-02 4.418752342462539673e-02 2.308174595236778259e-02 6.274556741118431091e-03 7.105231750756502151e-03 -1.334124524146318436e-02 2.504845149815082550e-02 -2.174218371510505676e-02 7.611081749200820923e-02 -5.472083017230033875e-02 3.806993737816810608e-02 1.418231637217104435e-03 -2.074073441326618195e-02 2.480165846645832062e-02 1.149577647447586060e-02 4.177937284111976624e-03 -2.021359652280807495e-02 -8.587442338466644287e-03 -4.569473117589950562e-02 -9.966270066797733307e-03 1.577499508857727051e-02 1.591024175286293030e-02 -1.585065945982933044e-02 6.268648430705070496e-03 2.189269755035638809e-03 2.791510894894599915e-02 -9.325801394879817963e-03 1.061072014272212982e-02 8.626032620668411255e-03 -2.577298786491155624e-03 1.115040294826030731e-02 2.441721037030220032e-03 1.817609369754791260e-02 -5.692551378160715103e-03 3.055007383227348328e-02 -4.919893667101860046e-02 4.554839804768562317e-02 -4.322855174541473389e-02 3.836886724457144737e-03 -1.463326625525951385e-03 1.038201898336410522e-02 -2.006526477634906769e-02 -1.032332517206668854e-02 1.474954560399055481e-02 5.033287685364484787e-03 -1.241612154990434647e-02 4.231521859765052795e-03 1.147412508726119995e-02 -1.300206221640110016e-02
6.729692965745925903e-02 -7.102699577808380127e-02 7.548941671848297119e-02 8.307216316461563110e-02 -4.743688553571701050e-02 -7.643660064786672592e-04 9.094731882214546204e-03 4.058170598000288010e-03 7.458928972482681274e-03 7.589926011860370636e-03 -1.351089309900999069e-02 8.723789826035499573e-03 6.199527415446937084e-04 -5.976029671728610992e-03 6.579477805644273758e-03 4.468632396310567856e-03 1.287143304944038391e-02 5.463523324579000473e-03 3.743764245882630348e-03 -3.181270882487297058e-02 1.828898116946220398e-02 5.265278741717338562e-03 2.249795757234096527e-02 -1.103766821324825287e-02 -1.498688384890556335e-02 1.805978827178478241e-02 2.329130657017230988e-02 -1.783390156924724579e-02 2.161656133830547333e-02 -2.439734339714050293e-02 7.981693372130393982e-03 -1.592442044056952000e-03 -7.680956623516976833e-04 -7.309709209948778152e-03 1.273175887763500214e-02 -2.328915754333138466e-03 -3.469003736972808838e-02 1.117144012823700905e-03 -1.862920820713043213e-02 -3.186293644830584526e-03 -1.399612892419099808e-02 -1.810820586979389191e-02 -6.675521377474069595e-03 6.055417470633983612e-03 -2.711679087951779366e-03 4.384601488709449768e-03 9.294044226408004761e-03 1.110051176510751247e-03 -7.475131191313266754e-03 8.151368238031864166e-03
4.904516413807868958e-02 -9.940244257450103760e-02 8.536151051521301270e-02 5.293586477637290955e-02 2.466516569256782532e-02 1.362995244562625885e-02 -8.448894135653972626e-03 1.946596801280975342e-02 -2.032248675823211670e-02 7.743401080369949341e-02 -6.643015146255493164e-02 3.714599087834358215e-02 2.516777720302343369e-03 -3.243719786405563354e-02 4.306386783719062805e-02 -1.123528275638818741e-02 3.626842796802520752e-02 8.517195470631122589e-03 -2.837156131863594055e-02 -7.582182437181472778e-02 -7.143154274672269821e-03 3.373504057526588440e-02 5.526315048336982727e-02 -1.025259215384721756e-02 -4.822850751224905252e-04 1.784400641918182373e-02 5.809637904167175293e-02 -2.293276786804199219e-02 3.118408843874931335e-02 -3.757104277610778809e-03 1.192455179989337921e-02 1.828263886272907257e-02 1.070006168447434902e-03 2.920438162982463837e-02 1.484193652868270874e-02 5.776652693748474121e-02 -1.310078352689743042e-01 6.745461374521255493e-02 -6.327608972787857056e-02 5.289758555591106415e-03 -1.388269849121570587e-02 1.609873957931995392e-03 -3.993399068713188171e-02 -2.528689615428447723e-02 3.324992209672927856e-02 2.870483882725238800e-02 -2.696426212787628174e-02 1.089675910770893097e-02 9.222229011356830597e-03 -1.621195487678050995e-02
